EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
54512,EXOSC4,MedConf,Yes,,"PSMA1, PSMA4, CXCL8, PSMA3, PSMA6, PSMA5","Proteasome (5), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), NOD-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
56915,EXOSC5,MedConf,Yes,,"PSMA2, PSMA6, PSMA5, PSMA1, PSMA4, CXCL8, PSMA3","Proteasome (6), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), NOD-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
2145,EZH1,MedConf,Yes,Lysine degradation,"SUZ12, JARID2, SCML2, HDAC2, PHC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
139231,FAM199X,MedConf,Yes,,PDPK1,"Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), PI3K-Akt signaling pathway (1)"
2243,FGA,MedConf,Yes,,"ITGAM, RAP1A, SYK, ITGA5, ITGAV, TGFB2, BRAF, KRAS, PF4, TLR4, LY96, ITGB1, VCL","Regulation of actin cytoskeleton (7), Focal adhesion (6), PI3K-Akt signaling pathway (6), Phagosome (5), Rap1 signaling pathway (5), Chemokine signaling pathway (4), MAPK signaling pathway (4), NF-kappa B signaling pathway (3), Toll-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (2), Fc epsilon RI signaling pathway (2), Long-term depression (2), Serotonergic synapse (2), Thyroid hormone signaling pathway (2), Ras signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), cAMP signaling pathway (2), Osteoclast differentiation (2), Hematopoietic cell lineage (2), NOD-like receptor signaling pathway (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Relaxin signaling pathway (1)"
2255,FGF10,MedConf,Yes,"PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway","KRAS, FLT4, FGFBP2, FGFBP3, RPS27A, UBB, NGFR, EGFR, FGFR3, PDGFRB, UBC, PDGFRA, CSF1R, FGF9","Ras signaling pathway (9), Rap1 signaling pathway (9), PI3K-Akt signaling pathway (9), MAPK signaling pathway (6), Regulation of actin cytoskeleton (6), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), GnRH signaling pathway (2), Relaxin signaling pathway (2), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Serotonergic synapse (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1)"
2257,FGF12,MedConf,Yes,"PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway","FLT4, NGFR, EGFR, FGFR3, PDGFRB, PDGFRA, CSF1R","Ras signaling pathway (7), Rap1 signaling pathway (7), PI3K-Akt signaling pathway (7), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), MAPK signaling pathway (4), Regulation of actin cytoskeleton (4), Hematopoietic cell lineage (1), Osteoclast differentiation (1), GnRH signaling pathway (1), Relaxin signaling pathway (1)"
2252,FGF7,HighConf,Yes,"PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway",,
2253,FGF8,MedConf,Yes,"PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway","FLT4, NGFR, EGFR, FGFR3, PDGFRB, PDGFRA, CSF1R, FLG","Ras signaling pathway (7), Rap1 signaling pathway (7), PI3K-Akt signaling pathway (7), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), MAPK signaling pathway (4), Regulation of actin cytoskeleton (4), Hematopoietic cell lineage (1), Osteoclast differentiation (1), GnRH signaling pathway (1), Relaxin signaling pathway (1)"
2254,FGF9,MedConf,Yes,"PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway","FGF10, KRAS, FLT4, KLB, RPS27A, UBB, NGFR, EGFR, FGFR3, PDGFRB, UBC, PDGFRA, CSF1R","Ras signaling pathway (9), Rap1 signaling pathway (9), PI3K-Akt signaling pathway (9), Cytokine-cytokine receptor interaction (6), MAPK signaling pathway (6), Regulation of actin cytoskeleton (6), Focal adhesion (4), GnRH signaling pathway (2), Relaxin signaling pathway (2), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Serotonergic synapse (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1)"
83888,FGFBP2,MedConf,Yes,,FGF10,"Ras signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1)"
143282,FGFBP3,HighConf,Yes,,FGF10,"Ras signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1)"
2261,FGFR3,HighConf,Yes,"PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway","SH3GLB1, EFNA2, FGF9, EPN1, FGF10, KRAS, FGF12, FGF8, SH3GLB2, SHC2, PIK3R3","Ras signaling pathway (8), Rap1 signaling pathway (7), PI3K-Akt signaling pathway (7), Regulation of actin cytoskeleton (6), MAPK signaling pathway (5), Relaxin signaling pathway (3), Chemokine signaling pathway (3), Sphingolipid signaling pathway (2), T cell receptor signaling pathway (2), Fc epsilon RI signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), Focal adhesion (2), AGE-RAGE signaling pathway in diabetic complications (2), Jak-STAT signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), GnRH signaling pathway (1), Long-term depression (1), Serotonergic synapse (1)"
2274,FHL2,HighConf,Yes,Osteoclast differentiation,,
2312,FLG,MedConf,Yes,,FGF8,"Ras signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1)"
2319,FLOT2,MedConf,Yes,,SLC6A3,
2324,FLT4,MedConf,Yes,"PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway","ITGA1, SHC2, NRP2, PIK3R3, PXN, ITGB1, ITGA5, EFNA2, FGF9, FGF10, COL1A2, FGF12, FGF8","PI3K-Akt signaling pathway (10), Regulation of actin cytoskeleton (9), Ras signaling pathway (7), Rap1 signaling pathway (7), Focal adhesion (7), MAPK signaling pathway (4), Relaxin signaling pathway (3), Chemokine signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (2), Hematopoietic cell lineage (2), Phagosome (2), Protein digestion and absorption (1), Jak-STAT signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
114793,FMNL2,MedConf,Yes,,"CDC42, PFN1","Rap1 signaling pathway (2), Regulation of actin cytoskeleton (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), MAPK signaling pathway (1)"
8928,FOXH1,MedConf,Yes,,SMAD4,AGE-RAGE signaling pathway in diabetic complications (1)
2359,FPR3,MedConf,Yes,Neuroactive ligand-receptor interaction,"NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2","Chemokine signaling pathway (11), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Rap1 signaling pathway (2), Renin secretion (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1)"
53822,FXYD7,HighConf,Yes,,"ATP1B3, ATP1A3, ATP1B2","Adrenergic signaling in cardiomyocytes (3), Insulin secretion (3), Protein digestion and absorption (3), Aldosterone-regulated sodium reabsorption (3), Thyroid hormone signaling pathway (3), cAMP signaling pathway (3), Thyroid hormone synthesis (3)"
84248,FYTTD1,MedConf,Yes,,"NXT1, RANBP2, THOC1, THOC7, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188","RNA transport (11), Spliceosome (5)"
9908,G3BP2,MedConf,Yes,,"PABPC4, PRPF8","Spliceosome (1), RNA transport (1)"
2538,G6PC,MedConf,Yes,PI3K-Akt signaling pathway,"CREB1, ALDOA, HK2, DERA, TKTL2, CEBPD","Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Renin secretion (1), Relaxin signaling pathway (1), Vasopressin-regulated water reabsorption (1), Osteoclast differentiation (1), cAMP signaling pathway (1), TNF signaling pathway (1), Thyroid hormone synthesis (1), PI3K-Akt signaling pathway (1)"
9846,GAB2,MedConf,Yes,"Osteoclast differentiation, Ras signaling pathway, Fc epsilon RI signaling pathway, Sphingolipid signaling pathway","CD28, LAT2, CCND3, PIK3R3, A2M, EGFR, RAP1A, PDGFRB, PDGFRA, SYK, RET, PDPK1, CSF2, IL3, IL3RA","PI3K-Akt signaling pathway (9), Focal adhesion (7), Cytokine-cytokine receptor interaction (6), Jak-STAT signaling pathway (5), Fc epsilon RI signaling pathway (5), Ras signaling pathway (5), Rap1 signaling pathway (5), T cell receptor signaling pathway (4), MAPK signaling pathway (4), Regulation of actin cytoskeleton (4), Hematopoietic cell lineage (3), TNF signaling pathway (2), Sphingolipid signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), Osteoclast differentiation (2), Chemokine signaling pathway (2), cAMP signaling pathway (2), Relaxin signaling pathway (2), NF-kappa B signaling pathway (1), GnRH signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Toll-like receptor signaling pathway (1)"
11345,GABARAPL2,MedConf,Yes,NOD-like receptor signaling pathway,"GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, GABRE, WIPI2, CHMP2A","Neuroactive ligand-receptor interaction (6), Serotonergic synapse (2)"
2555,GABRA2,MedConf,Yes,Neuroactive ligand-receptor interaction,"GABRE, CLCN2, CFTR, DNM1, GABARAPL2, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5","Neuroactive ligand-receptor interaction (5), Serotonergic synapse (2), NOD-like receptor signaling pathway (1), Synaptic vesicle cycle (1), cAMP signaling pathway (1)"
2558,GABRA5,MedConf,Yes,Neuroactive ligand-receptor interaction,"GABRA2, GABRE, CLCN2, CFTR, DNM1, GABARAPL2, TTYH3, GABRA6, GABRB2, GABRB3","Neuroactive ligand-receptor interaction (5), Serotonergic synapse (2), NOD-like receptor signaling pathway (1), Synaptic vesicle cycle (1), cAMP signaling pathway (1)"
2559,GABRA6,MedConf,Yes,Neuroactive ligand-receptor interaction,"GABRB2, GABRB3, GABRA5, GABRA2, GABRE, CLCN2, CFTR, DNM1, GABARAPL2, TTYH3","Neuroactive ligand-receptor interaction (5), Serotonergic synapse (2), NOD-like receptor signaling pathway (1), Synaptic vesicle cycle (1), cAMP signaling pathway (1)"
2561,GABRB2,HighConf,Yes,"Neuroactive ligand-receptor interaction, Serotonergic synapse","GABRB3, GABRA5, GABRA2, GABRE, CLCN2, CFTR, GABARAPL2, TTYH3, GABRA6","Neuroactive ligand-receptor interaction (5), NOD-like receptor signaling pathway (1), cAMP signaling pathway (1), Serotonergic synapse (1)"
2562,GABRB3,MedConf,Yes,"Neuroactive ligand-receptor interaction, Serotonergic synapse","GABRA5, GABRA2, GABRE, CLCN2, CFTR, GABARAPL2, TTYH3, GABRA6, GABRB2","Neuroactive ligand-receptor interaction (5), Serotonergic synapse (1), NOD-like receptor signaling pathway (1), cAMP signaling pathway (1)"
2564,GABRE,MedConf,Yes,Neuroactive ligand-receptor interaction,"CLCN2, CFTR, GABARAPL2, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5, GABRA2","Neuroactive ligand-receptor interaction (5), Serotonergic synapse (2), NOD-like receptor signaling pathway (1), cAMP signaling pathway (1)"
2597,GAPDH,MedConf,Yes,,"CFL1, MAX, PSMD3","Proteasome (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
2625,GATA3,MedConf,Yes,,"STAT1, SMAD4, RBPJ","AGE-RAGE signaling pathway in diabetic complications (2), Notch signaling pathway (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1)"
2634,GBP2,HighConf,Yes,NOD-like receptor signaling pathway,"IRF9, TRIM10, TRIM48, OASL, ISG15, NCAM1, ICAM1, HLA-DQA2, EGR1, MT2A, TRIM45, TRIM35, IRF6","AGE-RAGE signaling pathway in diabetic complications (2), Hematopoietic cell lineage (1), Phagosome (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), RIG-I-like receptor signaling pathway (1), Jak-STAT signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1)"
2646,GCKR,MedConf,Yes,,"RANBP2, RAE1, NUP43, NUP155, NUP188",RNA transport (5)
9615,GDA,MedConf,Yes,,ABAT,"leucine and isoleucine degradation (1), Valine (1)"
2689,GH2,MedConf,Yes,"PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Neuroactive ligand-receptor interaction, Jak-STAT signaling pathway","PRL, THPO, IL3RA, IL12RB2, IL27RA, CNTFR, PTPN6, EPO, IL21R, SOCS2","Jak-STAT signaling pathway (10), Cytokine-cytokine receptor interaction (7), Hematopoietic cell lineage (3), PI3K-Akt signaling pathway (3), T cell receptor signaling pathway (1), Neuroactive ligand-receptor interaction (1)"
2691,GHRH,HighConf,Yes,,"PTGER2, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, HRH2, GNG3, GNG10, ADRB2, INSL3, RLN3","Neuroactive ligand-receptor interaction (10), Relaxin signaling pathway (5), cAMP signaling pathway (5), Serotonergic synapse (3), Renin secretion (2), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), Adrenergic signaling in cardiomyocytes (1), Osteoclast differentiation (1)"
51738,GHRL,HighConf,Yes,cAMP signaling pathway,"DRD2, ADRB2, CHRM2, HTR1A, HCAR2","cAMP signaling pathway (5), Neuroactive ligand-receptor interaction (4), Serotonergic synapse (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Rap1 signaling pathway (1)"
28964,GIT1,MedConf,Yes,Regulation of actin cytoskeleton,"PXN, CDC42, ARHGEF6","Regulation of actin cytoskeleton (3), Focal adhesion (2), Chemokine signaling pathway (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
51053,GMNN,MedConf,Yes,,"PSMF1, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4",Proteasome (23)
2767,GNA11,MedConf,Yes,"Insulin secretion, Long-term depression, GnRH signaling pathway","ADRBK1, GNG3, GNG10, GNAI3, AGT, PLA2G4A, PLA2G4D, GNAO1, KALRN, TACR1, CHRM2, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, TRPC6, PLA2G6, JMJD7-PLA2G4B, XCL2, PAPOLA, PIK3R3","Neuroactive ligand-receptor interaction (10), Ras signaling pathway (7), Relaxin signaling pathway (7), Serotonergic synapse (7), Chemokine signaling pathway (5), Long-term depression (5), Fc epsilon RI signaling pathway (4), PI3K-Akt signaling pathway (4), GnRH signaling pathway (4), Ether lipid metabolism (4), Sphingolipid signaling pathway (3), cAMP signaling pathway (3), Rap1 signaling pathway (3), Regulation of actin cytoskeleton (3), MAPK signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (2), TNF signaling pathway (2), Renin secretion (2), Jak-STAT signaling pathway (1), T cell receptor signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Osteoclast differentiation (1), Toll-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), Adrenergic signaling in cardiomyocytes (1)"
2769,GNA15,MedConf,Yes,Relaxin signaling pathway,"PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, TRPC6, XCL2, GNAT2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, GNAI3, AGT, CXCL8, MAP2K6, PLA2G4A, GNAO1, KALRN, TACR1, CHRM2, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, S1PR2, GNRH2","Neuroactive ligand-receptor interaction (10), Relaxin signaling pathway (6), Chemokine signaling pathway (6), Serotonergic synapse (5), GnRH signaling pathway (4), PI3K-Akt signaling pathway (4), Long-term depression (4), Rap1 signaling pathway (4), Ras signaling pathway (4), Sphingolipid signaling pathway (3), Regulation of actin cytoskeleton (3), AGE-RAGE signaling pathway in diabetic complications (3), TNF signaling pathway (3), cAMP signaling pathway (3), Fc epsilon RI signaling pathway (3), Toll-like receptor signaling pathway (3), MAPK signaling pathway (2), Osteoclast differentiation (2), Cytokine-cytokine receptor interaction (2), Renin secretion (2), Ether lipid metabolism (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Jak-STAT signaling pathway (1), T cell receptor signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1)"
2773,GNAI3,MedConf,Yes,"Rap1 signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, Relaxin signaling pathway, Renin secretion, Serotonergic synapse, Long-term depression, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway","AGT, DRD2, CXCL8, ADRB2, PLA2G4A, PLA2G4D, GNAO1, CXCR5, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, CX3CR1, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNA15, JMJD7-PLA2G4B, RGS20, GNAT2, RGS9, PSMD3, CACNA1C, PIK3R3, PXN, MAPK13, GNA11, CDC42, GNG3, EGFR, GNG10, C5","Chemokine signaling pathway (14), Neuroactive ligand-receptor interaction (12), Cytokine-cytokine receptor interaction (10), Relaxin signaling pathway (9), Serotonergic synapse (8), Ras signaling pathway (8), GnRH signaling pathway (8), cAMP signaling pathway (8), MAPK signaling pathway (7), Rap1 signaling pathway (6), Regulation of actin cytoskeleton (6), PI3K-Akt signaling pathway (5), AGE-RAGE signaling pathway in diabetic complications (5), Long-term depression (5), Fc epsilon RI signaling pathway (5), Focal adhesion (4), Toll-like receptor signaling pathway (4), T cell receptor signaling pathway (3), Sphingolipid signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), TNF signaling pathway (3), Renin secretion (3), Ether lipid metabolism (3), Insulin secretion (2), RIG-I-like receptor signaling pathway (2), Osteoclast differentiation (2), NOD-like receptor signaling pathway (2), Jak-STAT signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Proteasome (1), NF-kappa B signaling pathway (1)"
