EntrezID,PathwayID,PathwayName,GeneSymbol
109880,4270,Vascular smooth muscle contraction,Braf
110157,4270,Vascular smooth muscle contraction,Raf1
210044,4270,Vascular smooth muscle contraction,Adcy2
211429,4270,Vascular smooth muscle contraction,Pla2g4b
213435,4270,Vascular smooth muscle contraction,Mylk3
213498,4270,Vascular smooth muscle contraction,Arhgef11
216459,4270,Vascular smooth muscle contraction,Myl6b
224129,4270,Vascular smooth muscle contraction,Adcy5
228785,4270,Vascular smooth muscle contraction,Mylk2
230103,4270,Vascular smooth muscle contraction,Npr2
230639,4270,Vascular smooth muscle contraction,Cyp4a29-ps
234889,4270,Vascular smooth muscle contraction,Gucy1a2
237625,4270,Vascular smooth muscle contraction,Pla2g3
239134,4270,Vascular smooth muscle contraction,Gucy1b2
277753,4270,Vascular smooth muscle contraction,Cyp4a12a
329251,4270,Vascular smooth muscle contraction,Ppp1r12b
329502,4270,Vascular smooth muscle contraction,Pla2g4e
432530,4270,Vascular smooth muscle contraction,Adcy1
433749,4270,Vascular smooth muscle contraction,Gm12844
435802,4270,Vascular smooth muscle contraction,Cyp4a30b-ps
494124,4270,Vascular smooth muscle contraction,Calm5
666168,4270,Vascular smooth muscle contraction,Cyp4a31
100040843,4270,Vascular smooth muscle contraction,Cyp4a32
11472,5146,Amoebiasis,Actn2
11474,5146,Amoebiasis,Actn3
11846,5146,Amoebiasis,Arg1
11847,5146,Amoebiasis,Arg2
12279,5146,Amoebiasis,C9
12367,5146,Amoebiasis,Casp3
12475,5146,Amoebiasis,Cd14
12479,5146,Amoebiasis,Cd1d1
12814,5146,Amoebiasis,Col11a1
12815,5146,Amoebiasis,Col11a2
12824,5146,Amoebiasis,Col2a1
12825,5146,Amoebiasis,Col3a1
12826,5146,Amoebiasis,Col4a1
12827,5146,Amoebiasis,Col4a2
12829,5146,Amoebiasis,Col4a4
12830,5146,Amoebiasis,Col4a5
12831,5146,Amoebiasis,Col5a1
12832,5146,Amoebiasis,Col5a2
12842,5146,Amoebiasis,Col1a1
12843,5146,Amoebiasis,Col1a2
12981,5146,Amoebiasis,Csf2
13035,5146,Amoebiasis,Ctsg
14083,5146,Amoebiasis,Ptk2
14268,5146,Amoebiasis,Fn1
14672,5146,Amoebiasis,Gna11
14675,5146,Amoebiasis,Gna14
14676,5146,Amoebiasis,Gna15
14680,5146,Amoebiasis,Gnal
14682,5146,Amoebiasis,Gnaq
14683,5146,Amoebiasis,Gnas
15507,5146,Amoebiasis,Hspb1
15978,5146,Amoebiasis,Ifng
16153,5146,Amoebiasis,Il10
16159,5146,Amoebiasis,Il12a
16160,5146,Amoebiasis,Il12b
16176,5146,Amoebiasis,Il1b
16177,5146,Amoebiasis,Il1r1
16178,5146,Amoebiasis,Il1r2
16193,5146,Amoebiasis,Il6
16409,5146,Amoebiasis,Itgam
16414,5146,Amoebiasis,Itgb2
16415,5146,Amoebiasis,Itgb2l
16772,5146,Amoebiasis,Lama1
16773,5146,Amoebiasis,Lama2
16774,5146,Amoebiasis,Lama3
16775,5146,Amoebiasis,Lama4
16776,5146,Amoebiasis,Lama5
16777,5146,Amoebiasis,Lamb1
16779,5146,Amoebiasis,Lamb2
16780,5146,Amoebiasis,Lamb3
16782,5146,Amoebiasis,Lamc2
17831,5146,Amoebiasis,Muc2
18033,5146,Amoebiasis,Nfkb1
18126,5146,Amoebiasis,Nos2
18706,5146,Amoebiasis,Pik3ca
18707,5146,Amoebiasis,Pik3cd
18708,5146,Amoebiasis,Pik3r1
18709,5146,Amoebiasis,Pik3r2
18710,5146,Amoebiasis,Pik3r3
18747,5146,Amoebiasis,Prkaca
18749,5146,Amoebiasis,Prkacb
18750,5146,Amoebiasis,Prkca
18751,5146,Amoebiasis,Prkcb
18752,5146,Amoebiasis,Prkcg
18788,5146,Amoebiasis,Serpinb2
18795,5146,Amoebiasis,Plcb1
18796,5146,Amoebiasis,Plcb2
18797,5146,Amoebiasis,Plcb3
18798,5146,Amoebiasis,Plcb4
19108,5146,Amoebiasis,Prkx
19344,5146,Amoebiasis,Rab5b
19345,5146,Amoebiasis,Rab5c
19349,5146,Amoebiasis,Rab7
19697,5146,Amoebiasis,Rela
20248,5146,Amoebiasis,Serpinb3a
20706,5146,Amoebiasis,Serpinb9b
20707,5146,Amoebiasis,Serpinb9c
20708,5146,Amoebiasis,Serpinb6b
20709,5146,Amoebiasis,Serpinb9f
20710,5146,Amoebiasis,Serpinb9e
20719,5146,Amoebiasis,Serpinb6a
20723,5146,Amoebiasis,Serpinb9
20726,5146,Amoebiasis,Serpinb9d
21803,5146,Amoebiasis,Tgfb1
21808,5146,Amoebiasis,Tgfb2
21809,5146,Amoebiasis,Tgfb3
21898,5146,Amoebiasis,Tlr4
21926,5146,Amoebiasis,Tnf
22330,5146,Amoebiasis,Vcl
23928,5146,Amoebiasis,Lamc3
24088,5146,Amoebiasis,Tlr2
30955,5146,Amoebiasis,Pik3cg
53867,5146,Amoebiasis,Col5a3
60595,5146,Amoebiasis,Actn4
66222,5146,Amoebiasis,Serpinb1a
69379,5146,Amoebiasis,C8g
74769,5146,Amoebiasis,Pik3cb
93806,5146,Amoebiasis,Serpinb9g
94216,5146,Amoebiasis,Col4a6
97848,5146,Amoebiasis,Serpinb6c
109711,5146,Amoebiasis,Actn1
110382,5146,Amoebiasis,C8b
226421,5146,Amoebiasis,5430435G22Rik
226519,5146,Amoebiasis,Lamc1
230558,5146,Amoebiasis,C8a
241196,5146,Amoebiasis,Serpinb13
241197,5146,Amoebiasis,Serpinb10
271457,5146,Amoebiasis,Rab5a
282663,5146,Amoebiasis,Serpinb1b
320207,5146,Amoebiasis,Pik3r5
380839,5146,Amoebiasis,Serpinb1c
381286,5146,Amoebiasis,Serpinb3c
383548,5146,Amoebiasis,Serpinb3b
394252,5146,Amoebiasis,Serpinb3d
432530,5146,Amoebiasis,Adcy1
544923,5146,Amoebiasis,Gm11397
11472,5322,Systemic lupus erythematosus,Actn2
11474,5322,Systemic lupus erythematosus,Actn3
12259,5322,Systemic lupus erythematosus,C1qa
12260,5322,Systemic lupus erythematosus,C1qb
12262,5322,Systemic lupus erythematosus,C1qc
12263,5322,Systemic lupus erythematosus,C2
12266,5322,Systemic lupus erythematosus,C3
12268,5322,Systemic lupus erythematosus,C4b
12274,5322,Systemic lupus erythematosus,C6
12279,5322,Systemic lupus erythematosus,C9
12487,5322,Systemic lupus erythematosus,Cd28
12519,5322,Systemic lupus erythematosus,Cd80
12524,5322,Systemic lupus erythematosus,Cd86
13035,5322,Systemic lupus erythematosus,Ctsg
14129,5322,Systemic lupus erythematosus,Fcgr1
14130,5322,Systemic lupus erythematosus,Fcgr2b
14131,5322,Systemic lupus erythematosus,Fcgr3
14811,5322,Systemic lupus erythematosus,Grin2a
14812,5322,Systemic lupus erythematosus,Grin2b
14960,5322,Systemic lupus erythematosus,H2-Aa
14961,5322,Systemic lupus erythematosus,H2-Ab1
14969,5322,Systemic lupus erythematosus,H2-Eb1
14998,5322,Systemic lupus erythematosus,H2-DMa
14999,5322,Systemic lupus erythematosus,H2-DMb1
15000,5322,Systemic lupus erythematosus,H2-DMb2
15001,5322,Systemic lupus erythematosus,H2-Oa
15002,5322,Systemic lupus erythematosus,H2-Ob
15077,5322,Systemic lupus erythematosus,Hist2h3c1
15078,5322,Systemic lupus erythematosus,H3f3a
15081,5322,Systemic lupus erythematosus,H3f3b
15139,5322,Systemic lupus erythematosus,Hc
15267,5322,Systemic lupus erythematosus,Hist2h2aa1
15270,5322,Systemic lupus erythematosus,H2afx
15978,5322,Systemic lupus erythematosus,Ifng
16153,5322,Systemic lupus erythematosus,Il10
20638,5322,Systemic lupus erythematosus,Snrpb
20641,5322,Systemic lupus erythematosus,Snrpd1
20821,5322,Systemic lupus erythematosus,Trim21
20822,5322,Systemic lupus erythematosus,Trove2
20823,5322,Systemic lupus erythematosus,Ssb
21926,5322,Systemic lupus erythematosus,Tnf
21939,5322,Systemic lupus erythematosus,Cd40
21947,5322,Systemic lupus erythematosus,Cd40lg
26914,5322,Systemic lupus erythematosus,H2afy
50701,5322,Systemic lupus erythematosus,Elane
50908,5322,Systemic lupus erythematosus,C1s
50909,5322,Systemic lupus erythematosus,C1ra
51788,5322,Systemic lupus erythematosus,H2afz
60595,5322,Systemic lupus erythematosus,Actn4
67332,5322,Systemic lupus erythematosus,Snrpd3
68024,5322,Systemic lupus erythematosus,Hist1h2bc
68231,5322,Systemic lupus erythematosus,H2afb1
69379,5322,Systemic lupus erythematosus,C8g
69382,5322,Systemic lupus erythematosus,1700024P04Rik
69386,5322,Systemic lupus erythematosus,Hist1h4h
69389,5322,Systemic lupus erythematosus,H2bfm
76383,5322,Systemic lupus erythematosus,1700012L04Rik
77605,5322,Systemic lupus erythematosus,H2afv
78303,5322,Systemic lupus erythematosus,Hist3h2ba
97114,5322,Systemic lupus erythematosus,Hist2h3c2
97122,5322,Systemic lupus erythematosus,Hist2h4
97908,5322,Systemic lupus erythematosus,Hist1h3g
109711,5322,Systemic lupus erythematosus,Actn1
109828,5322,Systemic lupus erythematosus,C7
110382,5322,Systemic lupus erythematosus,C8b
230558,5322,Systemic lupus erythematosus,C8a
232440,5322,Systemic lupus erythematosus,H2afj
236663,5322,Systemic lupus erythematosus,Gm4906
246256,5322,Systemic lupus erythematosus,Fcgr4
260423,5322,Systemic lupus erythematosus,Hist1h3f
317677,5322,Systemic lupus erythematosus,Gm5077
319148,5322,Systemic lupus erythematosus,Hist1h3c
319149,5322,Systemic lupus erythematosus,Hist1h3d
319150,5322,Systemic lupus erythematosus,Hist1h3b
319151,5322,Systemic lupus erythematosus,Hist1h3e
319152,5322,Systemic lupus erythematosus,Hist1h3h
319153,5322,Systemic lupus erythematosus,Hist1h3i
319154,5322,Systemic lupus erythematosus,Hist2h3b
319155,5322,Systemic lupus erythematosus,Hist1h4c
319156,5322,Systemic lupus erythematosus,Hist1h4d
319157,5322,Systemic lupus erythematosus,Hist1h4f
319158,5322,Systemic lupus erythematosus,Hist1h4i
319159,5322,Systemic lupus erythematosus,Hist1h4j
319160,5322,Systemic lupus erythematosus,Hist1h4k
319161,5322,Systemic lupus erythematosus,Hist1h4n
319162,5322,Systemic lupus erythematosus,Hist3h2a
319163,5322,Systemic lupus erythematosus,Hist1h2aa
319164,5322,Systemic lupus erythematosus,Hist1h2ac
319165,5322,Systemic lupus erythematosus,Hist1h2ad
319166,5322,Systemic lupus erythematosus,Hist1h2ae
319167,5322,Systemic lupus erythematosus,Hist1h2ag
319168,5322,Systemic lupus erythematosus,Hist1h2ah
319169,5322,Systemic lupus erythematosus,Hist1h2ak
319170,5322,Systemic lupus erythematosus,Hist1h2an
319171,5322,Systemic lupus erythematosus,Hist1h2ap
319172,5322,Systemic lupus erythematosus,Hist1h2ab
319173,5322,Systemic lupus erythematosus,Hist1h2af
319176,5322,Systemic lupus erythematosus,Hist2h2ac
319177,5322,Systemic lupus erythematosus,Hist1h2ba
319178,5322,Systemic lupus erythematosus,Hist1h2bb
319179,5322,Systemic lupus erythematosus,Hist1h2be
319180,5322,Systemic lupus erythematosus,Hist1h2bf
319181,5322,Systemic lupus erythematosus,Hist1h2bg
319182,5322,Systemic lupus erythematosus,Hist1h2bh
319183,5322,Systemic lupus erythematosus,Hist1h2bj
319184,5322,Systemic lupus erythematosus,Hist1h2bk
319185,5322,Systemic lupus erythematosus,Hist1h2bl
319186,5322,Systemic lupus erythematosus,Hist1h2bm
319187,5322,Systemic lupus erythematosus,Hist1h2bn
319188,5322,Systemic lupus erythematosus,Hist1h2bp
319189,5322,Systemic lupus erythematosus,Hist2h2bb
319190,5322,Systemic lupus erythematosus,Hist2h2be
319191,5322,Systemic lupus erythematosus,Hist1h2ai
319192,5322,Systemic lupus erythematosus,Hist2h2aa2
320332,5322,Systemic lupus erythematosus,Hist4h4
326619,5322,Systemic lupus erythematosus,Hist1h4a
326620,5322,Systemic lupus erythematosus,Hist1h4b
333452,5322,Systemic lupus erythematosus,Gm5132
360198,5322,Systemic lupus erythematosus,Hist1h3a
382522,5322,Systemic lupus erythematosus,Hist3h2bb-ps
385328,5322,Systemic lupus erythematosus,Gm5382
404634,5322,Systemic lupus erythematosus,H2afy2
544973,5322,Systemic lupus erythematosus,Gm10257
547154,5322,Systemic lupus erythematosus,Gm14501
547160,5322,Systemic lupus erythematosus,Gm14484
547210,5322,Systemic lupus erythematosus,Gm6026
620143,5322,Systemic lupus erythematosus,Gm6132
621893,5322,Systemic lupus erythematosus,Hist2h2ab
623365,5322,Systemic lupus erythematosus,Gm6421
624153,5322,Systemic lupus erythematosus,H2afb2-ps
624957,5322,Systemic lupus erythematosus,H2afb3-ps
625328,5322,Systemic lupus erythematosus,H3f3c
626150,5322,Systemic lupus erythematosus,Gm12271
627371,5322,Systemic lupus erythematosus,Gm6749
665433,5322,Systemic lupus erythematosus,Hist1h2ao
665596,5322,Systemic lupus erythematosus,Hist1h2bq
665622,5322,Systemic lupus erythematosus,Hist1h2br
667250,5322,Systemic lupus erythematosus,Gm12657
100039319,5322,Systemic lupus erythematosus,Gm14920
100041230,5322,Systemic lupus erythematosus,Hist1h4m
100042840,5322,Systemic lupus erythematosus,Gm16501
100042922,5322,Systemic lupus erythematosus,Gm14483
100042927,5322,Systemic lupus erythematosus,Gm14474
100042929,5322,Systemic lupus erythematosus,Gm14477
100042931,5322,Systemic lupus erythematosus,Gm14476
100042939,5322,Systemic lupus erythematosus,Gm14479
100042943,5322,Systemic lupus erythematosus,Gm14482
100042944,5322,Systemic lupus erythematosus,Gm14478
100042946,5322,Systemic lupus erythematosus,Gm14475
11477,4060,Cytokine-cytokine receptor interaction,Acvr1
11479,4060,Cytokine-cytokine receptor interaction,Acvr1b
11480,4060,Cytokine-cytokine receptor interaction,Acvr2a
11481,4060,Cytokine-cytokine receptor interaction,Acvr2b
11705,4060,Cytokine-cytokine receptor interaction,Amh
12145,4060,Cytokine-cytokine receptor interaction,Cxcr5
12156,4060,Cytokine-cytokine receptor interaction,Bmp2
12162,4060,Cytokine-cytokine receptor interaction,Bmp7
12166,4060,Cytokine-cytokine receptor interaction,Bmpr1a
12167,4060,Cytokine-cytokine receptor interaction,Bmpr1b
12168,4060,Cytokine-cytokine receptor interaction,Bmpr2
12458,4060,Cytokine-cytokine receptor interaction,Ccr6
12765,4060,Cytokine-cytokine receptor interaction,Cxcr2
12766,4060,Cytokine-cytokine receptor interaction,Cxcr3
12767,4060,Cytokine-cytokine receptor interaction,Cxcr4
12768,4060,Cytokine-cytokine receptor interaction,Ccr1
12769,4060,Cytokine-cytokine receptor interaction,Ccr9
12770,4060,Cytokine-cytokine receptor interaction,Ccr1l1
12771,4060,Cytokine-cytokine receptor interaction,Ccr3
12772,4060,Cytokine-cytokine receptor interaction,Ccr2
12773,4060,Cytokine-cytokine receptor interaction,Ccr4
12774,4060,Cytokine-cytokine receptor interaction,Ccr5
12775,4060,Cytokine-cytokine receptor interaction,Ccr7
12776,4060,Cytokine-cytokine receptor interaction,Ccr8
12777,4060,Cytokine-cytokine receptor interaction,Ccr10
12778,4060,Cytokine-cytokine receptor interaction,Ackr3
12803,4060,Cytokine-cytokine receptor interaction,Cntf
12804,4060,Cytokine-cytokine receptor interaction,Cntfr
12977,4060,Cytokine-cytokine receptor interaction,Csf1
12978,4060,Cytokine-cytokine receptor interaction,Csf1r
12981,4060,Cytokine-cytokine receptor interaction,Csf2
12982,4060,Cytokine-cytokine receptor interaction,Csf2ra
12983,4060,Cytokine-cytokine receptor interaction,Csf2rb
12984,4060,Cytokine-cytokine receptor interaction,Csf2rb2
12985,4060,Cytokine-cytokine receptor interaction,Csf3
12986,4060,Cytokine-cytokine receptor interaction,Csf3r
13019,4060,Cytokine-cytokine receptor interaction,Ctf1
13051,4060,Cytokine-cytokine receptor interaction,Cx3cr1
13607,4060,Cytokine-cytokine receptor interaction,Eda
13608,4060,Cytokine-cytokine receptor interaction,Edar
13645,4060,Cytokine-cytokine receptor interaction,Egf
13649,4060,Cytokine-cytokine receptor interaction,Egfr
13856,4060,Cytokine-cytokine receptor interaction,Epo
13857,4060,Cytokine-cytokine receptor interaction,Epor
14102,4060,Cytokine-cytokine receptor interaction,Fas
14103,4060,Cytokine-cytokine receptor interaction,Fasl
14205,4060,Cytokine-cytokine receptor interaction,Figf
14254,4060,Cytokine-cytokine receptor interaction,Flt1
14255,4060,Cytokine-cytokine receptor interaction,Flt3
14256,4060,Cytokine-cytokine receptor interaction,Flt3l
14257,4060,Cytokine-cytokine receptor interaction,Flt4
14563,4060,Cytokine-cytokine receptor interaction,Gdf5
14600,4060,Cytokine-cytokine receptor interaction,Ghr
14825,4060,Cytokine-cytokine receptor interaction,Cxcl1
15234,4060,Cytokine-cytokine receptor interaction,Hgf
15945,4060,Cytokine-cytokine receptor interaction,Cxcl10
15962,4060,Cytokine-cytokine receptor interaction,Ifna1
15964,4060,Cytokine-cytokine receptor interaction,Ifna11
15965,4060,Cytokine-cytokine receptor interaction,Ifna2
15967,4060,Cytokine-cytokine receptor interaction,Ifna4
15968,4060,Cytokine-cytokine receptor interaction,Ifna5
15969,4060,Cytokine-cytokine receptor interaction,Ifna6
15970,4060,Cytokine-cytokine receptor interaction,Ifna7
15972,4060,Cytokine-cytokine receptor interaction,Ifna9
15974,4060,Cytokine-cytokine receptor interaction,Ifnab
15975,4060,Cytokine-cytokine receptor interaction,Ifnar1
15976,4060,Cytokine-cytokine receptor interaction,Ifnar2
15977,4060,Cytokine-cytokine receptor interaction,Ifnb1
15978,4060,Cytokine-cytokine receptor interaction,Ifng
15979,4060,Cytokine-cytokine receptor interaction,Ifngr1
15980,4060,Cytokine-cytokine receptor interaction,Ifngr2
16153,4060,Cytokine-cytokine receptor interaction,Il10
16154,4060,Cytokine-cytokine receptor interaction,Il10ra
16155,4060,Cytokine-cytokine receptor interaction,Il10rb
16156,4060,Cytokine-cytokine receptor interaction,Il11
16157,4060,Cytokine-cytokine receptor interaction,Il11ra1
16158,4060,Cytokine-cytokine receptor interaction,Il11ra2
16159,4060,Cytokine-cytokine receptor interaction,Il12a
16160,4060,Cytokine-cytokine receptor interaction,Il12b
16161,4060,Cytokine-cytokine receptor interaction,Il12rb1
16162,4060,Cytokine-cytokine receptor interaction,Il12rb2
16163,4060,Cytokine-cytokine receptor interaction,Il13
16164,4060,Cytokine-cytokine receptor interaction,Il13ra1
16168,4060,Cytokine-cytokine receptor interaction,Il15
16169,4060,Cytokine-cytokine receptor interaction,Il15ra
16171,4060,Cytokine-cytokine receptor interaction,Il17a
16172,4060,Cytokine-cytokine receptor interaction,Il17ra
16173,4060,Cytokine-cytokine receptor interaction,Il18
16174,4060,Cytokine-cytokine receptor interaction,Il18rap
16175,4060,Cytokine-cytokine receptor interaction,Il1a
16176,4060,Cytokine-cytokine receptor interaction,Il1b
16177,4060,Cytokine-cytokine receptor interaction,Il1r1
16178,4060,Cytokine-cytokine receptor interaction,Il1r2
16180,4060,Cytokine-cytokine receptor interaction,Il1rap
16182,4060,Cytokine-cytokine receptor interaction,Il18r1
16183,4060,Cytokine-cytokine receptor interaction,Il2
16184,4060,Cytokine-cytokine receptor interaction,Il2ra
16185,4060,Cytokine-cytokine receptor interaction,Il2rb
16186,4060,Cytokine-cytokine receptor interaction,Il2rg
16187,4060,Cytokine-cytokine receptor interaction,Il3
16188,4060,Cytokine-cytokine receptor interaction,Il3ra
16189,4060,Cytokine-cytokine receptor interaction,Il4
16190,4060,Cytokine-cytokine receptor interaction,Il4ra
16191,4060,Cytokine-cytokine receptor interaction,Il5
16192,4060,Cytokine-cytokine receptor interaction,Il5ra
16193,4060,Cytokine-cytokine receptor interaction,Il6
16194,4060,Cytokine-cytokine receptor interaction,Il6ra
16195,4060,Cytokine-cytokine receptor interaction,Il6st
16196,4060,Cytokine-cytokine receptor interaction,Il7
16197,4060,Cytokine-cytokine receptor interaction,Il7r
16198,4060,Cytokine-cytokine receptor interaction,Il9
16199,4060,Cytokine-cytokine receptor interaction,Il9r
16323,4060,Cytokine-cytokine receptor interaction,Inhba
16324,4060,Cytokine-cytokine receptor interaction,Inhbb
16325,4060,Cytokine-cytokine receptor interaction,Inhbc
16326,4060,Cytokine-cytokine receptor interaction,Inhbe
16542,4060,Cytokine-cytokine receptor interaction,Kdr
16590,4060,Cytokine-cytokine receptor interaction,Kit
16846,4060,Cytokine-cytokine receptor interaction,Lep
16847,4060,Cytokine-cytokine receptor interaction,Lepr
16878,4060,Cytokine-cytokine receptor interaction,Lif
16880,4060,Cytokine-cytokine receptor interaction,Lifr
16963,4060,Cytokine-cytokine receptor interaction,Xcl1
16992,4060,Cytokine-cytokine receptor interaction,Lta
16994,4060,Cytokine-cytokine receptor interaction,Ltb
17000,4060,Cytokine-cytokine receptor interaction,Ltbr
17295,4060,Cytokine-cytokine receptor interaction,Met
17311,4060,Cytokine-cytokine receptor interaction,Kitl
17329,4060,Cytokine-cytokine receptor interaction,Cxcl9
17480,4060,Cytokine-cytokine receptor interaction,Mpl
18053,4060,Cytokine-cytokine receptor interaction,Ngfr
