"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Pyrimidine metabolism","Ntwrk.Pyrimidine metabolism","NtwrkCount.Ribosome","Ntwrk.Ribosome","Total_Path_Hits.net.count"
"411",6152,"RPL24",66,"HighConf","Ribosome","Ribosome",67,"RPL7, RPS19, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, NCL, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPLP0, RPLP1, RPS13, RPS27, RPL14, RPS5, RPS4X, RPL18A, RPS15A, PPP2CA, RPL23A, RPS27A, RPL9",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"412",6154,"RPL26",117,"MedConf","Ribosome","Ribosome",65,"RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS15A, RPS19, RPL6, RPS23, RPL19, RPS24, RPL23A, RPL17, RPS27, RPL27A, RPL21, RPS20, RPS26, RPS28, RPL37A, RPL11, RPL38, RPS29, RPL7A, RPL13, RPL36, RPLP2, RPS14, RPL18A, RPL24, RPL15, EEF2, RPL14, RPS10, RPLP1, RPLP0, RPL9, RPL18, RPS4X, RPS27A, RPL32, RPL7, RPL37, PPP2CA, RPS11, RPL29, RPS13, RPL30, RPS3A, RPS5",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",59
"413",6155,"RPL27",119,"MedConf","Ribosome","Ribosome",66,"RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS13, RPS5, RPS24, RPL9, RPL19, RPS3A, RPL29, RPL6, RPS29, RPS28, RPS11, RPS23, RPL7, RPL24, RPS4X, RPL36, RPLP0, RPS14, RPS26, PPP2CA, RPL37, RPL21, RPL23A, EEF2, RPL10, RPL15, RPL17, RPLP1, RPL18, RPL32, RPS19, RPL37A, RPL18A, RPL27A, RPS20, RPS27, RPS27A, RPL11, RPL30, RPS10, RPLP2, RPL38, RPL13, RPL26, RPS15A, RPL7A, RPL14",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"414",6157,"RPL27A",84,"HighConf","Ribosome","Ribosome",67,"RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, GTPBP4, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS24, RPL18, RPLP1, RPS23, RPS15A, RPS27A, RPL32, RPL23A, PPP2CA, RPLP2, RPS13, RPS3A, RPL18A, RPL11, RPL14, RPL24, RPL30, RPS29, RPS27, RPS5, RPS19, RPL9, RPL7, RPLP0, RPS4X, EEF2",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"415",6159,"RPL29",112,"HighConf","Ribosome","Ribosome",66,"RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS20, RPL32, RPL37A, RPL18, RPL27A, RPL14, RPS14, RPL15, RPS13, RPS27A, EEF2, RPL7, RPLP1, RPS29, RPL30, RPS4X, RPL6, RPLP0, RPS23, RPL11, RPS24, RPL18A, RPL23A, RPL17, RPL19, RPLP2, RPS11, RPS27, RPS19, RPL21, RPL10, PPP2CA, RPS10, RPS28, RPS15A, RPL24, RPS5, RPS26, RPS3A, RPL9, RPL36",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"416",6122,"RPL3",120,"HighConf","Ribosome","Ribosome",73,"RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, PES1, GTPBP4, BRIX1, SEC61B, NCL, GNL2, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS11, RPLP0, EEF2, RPL6, RPL29, RPS20, RPL19, RPL11, RPL37, RPL30, RPL24, RPL9, TTC37, RPL37A, RPS26, RPS14, RPL32, RPS24, EIF6, RPL7A, RPL27, RPS4X, RPL21, RPS23, PPP2CA, RPS15A, RPLP1, RPL26, RPS19, RPL18A, RPS27A, RPL23A, RPS13, RPS3A, RPS5, RPL36, RPS27, TUFM, RPLP2, RPL15, RPL7, RPL17, RPL14, RPS10, RPL18, RPL27A, RPS28, RPS29, RPL13, RPL38",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",59
"417",6156,"RPL30",71,"HighConf","Ribosome","Ribosome",69,"RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, NOP58, GTPBP4, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS13, RPS19, RPLP0, RPS5, RPS15A, RPL24, RPL7, RPLP1, RPL23A, PPP2CA, RPL14, RPS3A, RPL9, RPL18A, RPS27A, RPS27, RPS4X",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"418",6161,"RPL32",81,"HighConf","Ribosome","Ribosome",67,"RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS15A, RPL14, EEF2, RPL7, RPL11, RPS13, RPS27A, RPS24, RPS27, RPL18, PPP2CA, RPS23, RPS4X, RPLP1, RPL23A, RPS5, RPL24, RPS3A, RPS19, RPLP2, RPL18A, RPLP0, RPL9, TUFM, RPL30",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"419",6164,"RPL34",121,"HighConf","Ribosome","Ribosome",67,"RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL14, RPL6, EIF6, RPS4X, RPL36, PPP2CA, RPS10, RPL21, RPS11, RPL9, RPLP2, RPS5, RPLP0, RPL37A, RPL13, EEF2, RPS3A, RPL32, RPS27, RPL10, RPS28, RPS20, RPS14, RPS15A, RPL15, RPL24, RPS24, RPL26, RPL18A, RPL18, RPL27A, RPL3, RPL27, RPS13, RPL38, RPS27A, RPL7, RPL11, RPL7A, RPL37, RPS23, RPL17, RPS29, RPL23A, RPS19, RPL29, RPL19, RPS26, RPL30, RPLP1",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"420",25873,"RPL36",110,"HighConf","Ribosome","Ribosome",67,"RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS11, RPLP0, RPS4X, RPL32, RPS14, RPS19, RPL19, RPS24, RPS3A, RPLP1, RPL24, RPS27A, RPS26, RPS29, RPL14, RPL18A, RPL7, RPS15A, RPL37A, RPL23A, EIF6, RPL21, RPL18, RPS23, RPL17, PPP2CA, RPL9, RPS13, RPS10, RPS5, RPL6, RPL11, RPL15, RPS20, EEF2, RPLP2, RPL30, RPL27A, RPS27, RPS28",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"421",6167,"RPL37",116,"HighConf","Ribosome","Ribosome",67,"RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL36, RPS20, RPLP1, RPL38, RPL18, RPL29, RPL37A, RPL13, RPS19, RPL14, RPL15, EEF2, RPL18A, RPS3A, RPS23, RPL17, RPS28, RPLP0, RPL27A, RPS27A, RPS24, RPL6, RPL23A, RPS13, RPS26, RPS10, RPLP2, PPP2CA, RPL11, RPS4X, RPS29, RPS15A, RPL7A, RPS11, RPL24, RPS14, RPL10, EIF6, RPL9, RPL7, RPL19, RPS27, RPL30, RPL32, RPL21, RPS5",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"422",6168,"RPL37A",96,"HighConf","Ribosome","Ribosome",67,"RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS13, RPLP1, RPS11, RPS29, RPL18, RPS4X, RPS19, RPL11, RPL18A, RPLP0, RPS15A, EIF6, RPS20, RPS26, RPS27, RPLP2, RPS23, RPL23A, RPL24, EEF2, RPS28, RPL32, RPL21, RPL17, RPL30, RPS10, RPL6, RPS24, RPL9, RPL14, RPL7, PPP2CA, RPS14, RPS27A, RPS3A, RPL15, RPS5, RPL27A",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"423",6169,"RPL38",113,"HighConf","Ribosome","Ribosome",70,"RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, GTPBP4, SEC61B, ZNF593, GNL2, EIF4A3, EIF3D, NLE1, EIF4E, SRP9, UPF1, RPS26, RPL32, RPS3A, RPL19, RPS11, RPL9, RPL24, RPL17, RPLP2, RPL36, RPL37A, RPS13, RPLP1, RPS15A, RPS20, RPS19, RPS27, EEF2, RPL23A, RPS28, RPS29, RPL10, RPS5, RPL30, RPL29, RPS4X, RPS24, RPL7, RPL18A, PPP2CA, RPLP0, RPL11, RPL15, RPL6, RPS10, RPS14, RPL21, RPL14, RPS27A, RPL27A, RPS23, RPL18",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"424",6128,"RPL6",85,"HighConf","Ribosome","Ribosome",67,"RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS27A, RPS29, RPL30, EIF6, RPS15A, RPL24, RPS24, RPS5, RPS19, RPL32, RPS4X, PPP2CA, RPLP0, RPS3A, RPL11, RPLP2, RPL27A, RPL18, RPS13, RPL18A, EEF2, RPLP1, RPL9, RPL23A, RPL7, RPS27, RPS23, RPL14",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"425",6129,"RPL7",67,"HighConf","Ribosome","Ribosome",69,"RPS19, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, NOP58, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS5, RPL23A, RPLP0, RPS27, RPL14, RPS15A, RPS13, RPL24, RPS27A, PPP2CA, RPL9, RPLP1, RPL18A, RPS4X",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"426",6130,"RPL7A",114,"HighConf","Ribosome","Ribosome",31,"RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, RPL36, RPL7, RPL9, RPL6, RPL32, RPL27A, RPLP2, RPL11, RPL38, RPLP1, RPL23A, RPL19, RPL21, RPL18, RPL24, RPL30, RPL18A, RPL17, RPL29, RPLP0, RPL14, RPL15, RPL37A",0,NA,0,NA,31,"RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",31
"427",6132,"RPL8",122,"HighConf","Ribosome","Ribosome",68,"RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, NCL, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS19, RPS27A, RPL26, RPS4X, RPL9, RPL27A, RPL29, RPS20, RPL19, RPL3, RPL17, RPL23A, RPL7, RPL30, RPS5, RPS28, RPL14, RPS24, RPL27, RPLP0, RPS15A, RPS27, RPLP2, RPL21, EEF2, RPS3A, RPL34, RPL13, TUFM, RPL36, RPS13, PPP2CA, RPS14, RPS26, RPLP1, RPL15, RPL37, RPL11, RPL38, RPL32, RPL7A, RPL24, RPL37A, RPS11, RPS29, RPL18, RPS10, RPS23, RPL6, RPL18A, RPL10",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"428",6133,"RPL9",40,"HighConf","Ribosome","Ribosome",71,"RPS27A, PPP2CA, RPS27, RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, MRPL33, MRPL36, MRPL27, EIF1AX, EIF4G1, SRP19, SEC61B, MRPL20, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS5",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,53,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10, MRPL36, MRPL33, MRPL27, MRPL20",64
"429",6175,"RPLP0",64,"HighConf","Ribosome","Ribosome",66,"RPS13, RPL24, RPL7, RPS19, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPLP1, PPP2CA, RPS15A, RPS4X, RPL23A, RPS5, RPL18A, RPL14, RPS27A, RPS27, RPL9",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
