GeneSymbol	EntrezID
Eef1akmt3	100504608
Gm5868	545758
Gm5105	329763
Cc2d2b	668310
Gm8369	666926
Fer1l6	631797
Gm8005	666253
Vmn1r118	667259
Zscan4b	665780
Vmn2r28	665255
Gm6658	null
Vmn1r129	621510
Alkal1	620393
Gm4981	245263
Cldn34c3	382265
Cyp4f40	631304
Vmn1r224	665525
Gm6833	628058
Vmn1r12	626397
Gm9112	668339
Gm5936	546325
Vmn2r93	627132
Gm6882	628475
Vmn1r115	667273
Gm7020	629959
Mansc4	545893
Gm8871	101055912
Lce3a	545548
Gm5849	null
Calhm3	240669
Gm4858	229571
Flg2	229574
Gm5111	330305
Gm5741	100503710
Gm8660	667485
Slc22a28	434674
Scgb1b12	668381
Gm6401	null
Prr23a1	623166
Gm8094	666420
Vmn1r173	545934
Gm8674	667507
C2cd4a	244911
Rnf212	671564
Phf11b	236451
Gm5773	436563
Vmn2r87	625131
Gm16442	620401
Vmn1r111	667292
Gm6890	628518
Gm8882	667929
Sult2a4	434121
Obox8	null
Pnmal2	434128
Sult2a3	629203
Gm6713	626858
Vmn2r1	56544
Lekr1	624866
Esp1	619517
Gm5923	546176
Fam124a	629059
Gm6943	629055
Tm4sf19	277203
Prr23a2	623186
Zscan4d	545913
Sult3a2	215895
Gm7347	664804
Skor2	664805
Gm5945	546368
Gm5148	381438
Cntnap5c	620292
Gm5622	434459
Gm7929	null
Spata31d1b	238662
Etv3l	546801
Gm6676	105245673
Gm9903	433873
Gm5174	382395
Gm8082	102640955
Vmn1r157	667551
Vmn1r158	100043067
Gm4894	235327
Vmn1r57	665150
Gm7356	664821
Gm5941	546347
Vmn2r35	625353
Btbd8	100503185
Gm6034	547347
Gm5771	436523
Defb48	432867
Krtap27-1	239933
Clrn2	624224
Obox7	194588
Cyp4f17	208285
Gm5624	null
Gm4869	101055939
Gm7714	665615
Erich4	632778
Tmem217	71138
Tmem200c	622645
Gm6337	622640
Gm5820	545253
Ceacam3	384557
Gm9918	432988
Gm5475	432982
Vmn2r80	624765
Gm5935	546282
Aadacl2	639634
Gm6729	627035
Tmem200b	623230
Gm8068	666376
Cyp3a57	622127
Gm4787	214321
Gm6356	null
Ifi206	102639543
Dcpp3	620253
Tpbgl	100503386
Vmn2r73	620928
Gm4788	214403
Vmn2r20	667180
Scgb1b19	434676
Vmn2r126	668612
Gm8914	667988
Gm5294	384244
Agbl1	244071
Vmn2r71	233445
Gm5797	545013
Zfp964	636741
Gm7827	665858
Vmn2r82	624845
Defb46	574081
Gm6040	100503992
Frmpd3	245643
Gm7276	108168393
Gm16434	100042182
Ube2dnl1	237009
Gm8677	667512
Samt2	434881
Gm5580	434080
Gm7945	102634872
Gm7942	108169100
Siglec15	620235
Fbxw24	382106
Fbxw26	382109
Gm5458	432825
Gm5134	333669
Vmn2r116	619697
Defa28	626682
Amt	434437
Vmn2r109	627814
Gm5799	108168155
Cyp2b23	243881
Cldn20	621628
Zfp947	210853
Gal3st2c	619597
Gm4779	102634296
Vmn1r155	667530
Vmn2r23	435916
Teddm1b	433365
Scgb2b30	626740
Trim5	667823
Gm8126	108168152
Gm8127	666485
Vmn2r79	621430
Wdr93	626359
Gm10264	100503047
Fignl2	668225
Gm6306	622282
Gm5414	406223
Spink14	433178
Lrrc74a	627607
Fscb	623046
Vmn2r85	623734
Vmn2r105	627743
Gm8229	666675
Gm7489	null
Vmn1r132	100043604
Vmn2r111	210876
Gm5932	546268
Gm5128	331529
Tmem170b	621976
Vmn2r60	637898
Zscan25	666311
Vmn2r63	435975
Dupd1	435391
Esp15	668200
Gm6614	625716
Spag11b	546038
Defb33	654453
Gm16440	544998
Defb43	654458
Olfr715b	384732
Vmn2r17	384221
Vmn2r16	384220
Lilra5	232801
Gm8653	667472
Vmn2r115	638102
Gm6902	628664
Gm6377	622976
Gm5926	546205
Gm5346	384813
Gm6569	102634429
Ifnl2	330496
Gm5136	368203
Vmn1r94	620537
Gm4988	245440
Vmn1r113	436135
Lipo1	329055
Vmn1r120	435953
Vmn1r122	435951
Pate9	434396
Gm5142	380907
Trim43c	666731
Gm6592	625480
Vmn2r19	232358
Gm7980	666207
Gm16451	100043033
Gm8138	105245737
Tmem249	666504
Gm7579	105243090
Gm4969	243866
Gm7030	630294
Urad	231903
Gm8374	null
Vmn2r24	243628
Catspere1	631584
Gimd1	433653
Gm8720	667599
Fam181a	100504156
Tmem178b	434008
Vmn2r72	244114
Otogl	628870
Fam186b	545136
Gm8251	102636082
Gm5878	545861
Gm10283	null
Gm5114	330513
Gm6164	620574
Gm16405	100040867
Vmn1r103	667129
Glyatl3	435528
Scgb2b17	668526
Zfp541	666528
Bpifa6	545477
Gm7271	639545
Vmn2r48	625580
Faiml	623459
Vmn2r102	224572
Vmn2r106	224576
Ccdc188	102638083
Gm8281	666772
Gm6351	622744
Hectd4	269700
Gm10382	null
Pate12	639025
Vmn1r1	625823
Plcxd2	433022
Vmn2r58	628422
Gm8159	666549
Gm4802	216818
Smok3c	622486
Clec2j	677440
Gm9949	225609
Vmn2r22	546913
Vmn2r21	546912
Frg2f5	668736
Frg2f6	668738
Vmn2r98	224552
Rpl10l	238217
Gm8024	102636948
Gm8020	102636509
Gm7861	665956
Gm8857	667880
Gm8271	666750
Vmn2r100	627537
Vmn2r94	665227
Tmem240	381582
Gm5481	433003
Gm6934	null
Gm8165	666561
Col6a5	665033
Defb18	654460
Slc38a6	625098
Vmn1r135	667404
Gm7233	638262
Frg2f7	668739
Gm8362	null
Gm8359	666914
Gm5157	381937
Klhdc7b	546648
Vmn2r4	637053
Vmn2r114	666002
Gm16381	100042786
Gm5662	435337
Gm6899	null
Vmn1r68	628580
Scgb2b21	626970
Gm5127	331493
Gm4907	236749
Cldn34b3	238829
Tnrc18	231861
Vmn2r68	620697
Vmn2r75	546981
Cyp2a22	233005
Vmn1r175	622222
Tmem28	620592
Sult2a5	434264
Cldn34b1	100040937
Cstdc3	209324
Bend4	666938
Vmn2r101	627576
Frg2f8	622052
Zfp791	244556
Phf11c	628705
Tstd1	226654
Gm6583	625424
Gm6749	105242736
Lipo5	668095
Prr19	623131
Tmem267	633640
Gm4985	245376
Gm8122	null
Gm8439	667063
Gm8232	666678
Gm8011	null
Eno1b	433182
Spink6	433180
Vmn1r121	667240
Atp6ap1l	435376
Zfp975	434179
Gm5592	434172
Gm5591	434171
Gm7903	666040
Gm4871	231885
Gm7298	640530
Morf4l1b	627352
Gm7102	633057
Ces2h	436059
Gm6525	624713
Gm6526	null
Vmn2r117	619788
Gm5800	545047
Ccpg1os	546143
Gm7951	102638116
Rhox2g	434766
Gm7954	102635067
Rhox2d	434760
Gm8113	null
Mcidas	622408
Scgb2b19	545947
Gm5938	546335
Vmn1r116	667268
Vmn1r117	667262
Gm7982	666209
Gm8879	667916
Sult2a6	629219
Gm4792	215472
Ces1a	244595
Gm6588	625464
Gm7145	null
Gm8947	null
Gm16223	433882
Vmn2r113	434701
Gm9257	668588
Gm8267	666744
Trim43b	666747
Gm8104	101056159
Gm5890	545926
Gm5891	545929
Gm6096	null
Mymx	653016
Vmn2r86	625109
Vmn2r6	667069
Vmn1r91	667067
Vmn2r5	667060
Vmn1r112	100043569
H60b	667281
Gm4884	233164
Apol11a	626615
Gm7694	665574
Gm7697	665578
Vmn2r14	231591
Vmn1r31	626828
Vmn2r15	211223
Gm7735	102637417
Gm13199	791411
Gm14226	null
Vmn1r223	100036518
Ifna16	230398
Skint6	230622
Vinac1	668894
Gm11808	666586
Gm12790	null
Gm12789	381536
Cd300ld2	629970
Gm11273	100040340
Zkscan4	544922
Ifna15	242517
Gm11567	670533
Gm13040	100040854
Gm13043	545693
Prcd	100038570
Pin1rt1	241593
Gm13283	545645
Gm14393	664987
H2al1e	547160
Skint1	639781
Skint2	329919
Scgb1b24	100043860
Gm13057	100040861
Gm12355	100502754
Wfdc17	100034251
Gm12394	100861727
Gm14409	null
Gm14403	433520
Gm14406	100504328
Arhgap40	545481
H2al1f	100042939
Scgb1b30	100043868
Gm10573	666931
Gm13420	433415
Zfp986	null
Prl2c1	666317
Pramef6	195555
Pramef25	329984
Gm13088	277668
Gm13089	277667
Dnmt3c	668932
Gm12830	433746
Gm14180	null
Triqk	208820
Gm11541	432589
Gm14401	100534275
Gm14399	null
Gm12216	622459
H2al1b	100042927
Skint5	242627
Trabd2b	666048
Pramef17	626943
Gm13103	194225
Gm13101	626922
Gm12695	620779
Gsg1l2	544792
Btbd18	100270744
Gm13078	277666
Gm13083	279185
Gm13084	381569
Zfp683	100503878
Aadacl4	435815
Gm11634	667306
Heatr9	629303
Gm11437	628813
Krtap16-1	100504183
Gm11565	670550
Gm11564	670496
Gm11563	100040248
Gm11568	432600
Krtap9-5	435286
Gm14459	546263
Vmn1r209	432736
Gm12689	null
Krtap1-3	435273
Gm13090	105704528
Gm13547	433416
Gm13023	194227
Cnbd1	435772
Defb28	545475
Defb45	433490
Arid3c	550619
Mup21	381531
Gm12166	100039624
Zfp534	100503584
Gm11627	100040792
Ifit1bl1	667373
Gm11487	433719
Gm13178	546849
Gm11733	432615
Gm12569	622699
Krtap31-2	432602
Fam71b	432552
Gm12169	210535
Gm12666	68280
Slc2a7	435818
Zfp616	327963
R3hdml	100043899
Mup6	620807
Gm13212	433801
Gm14151	433486
Krtap4-16	435285
Fam205a1	433698
Gm12248	676527
Gm11992	626870
Gm11492	null
Gm14137	623781
Defb25	654459
Gm11444	null
Krtap1-4	629873
Gm11937	100041488
Gm11938	100041412
Gm13128	626995
Gm13941	null
Vmn1r204	632793
Gm11232	102634852
Gm11939	null
Spint3	629747
Tmem233	545798
Rpl37rt	100502825
Skint8	639774
Gm12258	108167848
Susd1	634731
Gm14147	381390
Gm12253	624860
Vmn1r194	626299
Fam43b	625638
Shisal2a	545667
Cela3a	242711
Gm12845	100416740
Gm13119	433779
Wfdc11	629761
Spint5	641368
Tmem235	546519
Zfp989	null
Gm13030	105734733
Gm11639	105242472
Gm14190	null
Gm11555	546511
Gm12886	666921
Gm14408	628110
Obp2b	383678
Zfp984	100041677
Mup20	381530
Zfp988	null
Zfp985	433804
Zfp442	668923
Gm14124	100216455
Wfdc9	629754
Rad21l	668929
Spocd1	622480
Gas2l2	237891
Gm13889	620695
Krtap29-1	null
Gm11562	100502803
Krtap4-9	665998
Gm11559	100415785
Gm12800	381535
Gm12888	545677
Gm12887	666927
Zfp990	101056073
Ldlrad1	546840
Gm12185	620913
Gm12184	100039945
Gm11596	670464
Gm14322	626802
Gm14327	665205
Gm13124	627085
Zfp345	545471
Gm14412	102640477
Zfp970	628308
Krtap4-8	665992
Gm11595	100040276
Gm14443	null
Gm14444	105244402
Msmp	100039672
Ctcfl	664799
Dact3	629378
Igflr1	101883
Cntnap5b	241175
Zfp646	233905
Tvp23a	383103
Krt87	406219
Fam129c	100037278
D930007J09Rik	null
Try10	436522
Nhlrc4	621239
E230025N22Rik	240216
Fancf	100040608
Zar1l	545824
Krt83	100126226
Tmem262	433215
Aktip	14339
Smok3a	545814
Sbpl	638345
Kcng2	240444
Mfap1b	100034361
Atxn1l	52335
Zxdb	668166
Ifi213	623121
Vmn2r56	629079
Vmn2r52	384534
Zglp1	100009600
Zfp781	331188
Cstdc6	100038854
Cstdc5	100034684
Alkal2	100294583
Arhgap23	58996
Fam174b	100038347
Ifit3b	667370
1190007I07Rik	544717
Gm12353	null
Ttc30a2	620631
Nlrp4g	235779
Zfp992	433791
Zfp981	100041433
Zfp982	195531
Zfp978	108168963
Tmem274	102636051
Zfp991	666532
Fam205a2	545611
Gm13271	435791
Gm13272	545648
Gm13275	545652
Gm13276	545649
Gm13277	545650
Gm13278	545651
Gm13279	545653
Gm13285	545654
Gm13287	545655
Gm13288	668208
Gm13289	545647
Gm13290	545646
Mup13	100039089
Mup14	100039116
Hist1h2bq	665596
Gm13691	668119
Gm13693	668100
Gm13694	668113
Gm13695	545432
Gm13696	668107
Gm13697	668115
Gm13698	668096
Rnaset2b	68195
Gm11756	623281
Gm11757	623272
Gm11758	545637
Gm13871	667780
Syndig1	433485
Gm14085	381417
Gm11236	100862015
Gm11237	623197
Gm11238	100502896
Gm11239	101055863
Gm14418	668066
Gm14419	null
Gm14434	668039
Gm14435	100302432
Gm14440	100503353
Sp140	434484
Lce1j	545547
Lce1k	631101
Cd300ld4	100043123
Cd300ld5	100043125
Zfp987	626316
Gm14325	329575
Gm9125	668359
Gm10696	100043188
Gm7534	665186
Gm13102	100041077
4933402N22Rik	545732
Vmn2r57	269902
Gm5168	382275
Gm9117	668346
Gm16427	100040885
Gm7792	665802
Gm16429	100040981
Gm6367	622894
Gm7978	666203
Vmn2r39	545909
Vmn2r54	666085
Vmn1r125	667215
Gm10318	622629
Gm8765	667693
Zfp808	630579
Gm8909	667977
Rhox3h	434758
Gm6812	627927
Gm10188	null
Gm10031	100039026
Gm10176	null
Gm10518	null
Gm9821	null
Gm10762	null
Gm9857	null
Gm10306	null
Mterf1b	208595
Gm9758	381714
Gm10424	100041264
Vmn1r79	100042437
Gm10676	null
Vmn1r100	100043536
Gm10666	100043037
Vmn1r168	100043101
Gm9844	100043712
Gm10645	null
Gm10644	100126034
Sap18b	100041953
Gm10642	null
Gm10639	100042314
Rps27rt	100043813
Gm10322	null
Gm10428	null
Gm10392	null
D630036H23Rik	null
Gm10436	100039315
Gm9745	100039655
A530084C06Rik	null
Gm10772	105245577
Gm10413	100041774
Gm10408	100041840
Gm10251	null
Gm10378	null
Gm10377	100042055
Gm10376	100042130
Gm10375	100042342
1810049J17Rik	null
Apol7e	666348
Gm10337	null
Krtap19-9a	null
Gm10228	100040214
Gm10226	null
Eif3j2	100042807
Gm10197	null
Gm15448	100041146
Mup17	100039206
Rhox7b	436198
Mup18	100048884
Fthl17c	434727
Zfp600	667666
Gm14743	236874
Mroh2a	100040766
Gm15293	100041759
Gm15262	108168453
Gm15217	100041724
Gm14862	102636575
Mup19	100189605
Defa37	100041895
Gm11554	670482
Gm15130	null
Gm14569	101055983
Gm15056	100504014
Gm14288	13999
Zscan4f	665902
Gm14296	102639598
Gm2564	100040035
Gm15292	100041787
Iqcn	637079
Gm10358	100039229
Luzp4	434865
Gm10352	100042881
Defa32	100041890
Defa34	100041952
Gm14410	100043403
Btbd35f28	627264
Btbd35f7	434725
Btbd35f17	668964
Btbd35f20	668963
Btbd35f10	668960
Btbd35f11	668958
Btbd35f18	630022
Zfp966	667962
Gm14326	665211
Gm14744	628923
Gm14391	665001
Gm15446	100642166
Gm15140	625713
Samt1	78092
Gm11569	670472
Gm14851	634825
Gm11397	544923
Gm14698	100040244
Mup7	100041658
Mup11	100039028
Mup8	100041687
Gm14295	100039123
Gm14305	100043387
Zfp967	100303732
Gm14548	100038909
D630044L22Rik	null
Smpd5	100503915
Tgtp2	100039796
Myh7b	668940
Tmem254b	100039257
H2al1i	100042946
H2al1d	100042931
Gm13304	100504346
Gm10230	100042175
Gm10486	100039550
Gm10147	100039324
Duxbl3	100039293
Gm10488	100042109
Gm10439	382243
Gm10697	100042761
Gm10057	625650
Gm10256	100042874
Gm9780	100039175
Gm9747	null
Hist1h2ap	319171
H2al1g	100042943
H2al1k	547154
Gm10487	100039467
Gm13769	100042690
Gm10409	100041530
Gm14685	574404
Duxbl2	100039227
H2al2b	100042840
Gm10600	null
Gm10096	100039377
Gm15097	434869
Gm10135	null
Hist1h2br	665622
Gm10310	108167789
Mettl7a3	668178
Amy2a2	100043688
Plac9b	100039246
Gm15127	434866
Gm10591	100504239
Amy2a4	100043684
Tmem254c	100039192
Cphx3	100039280
Gm10058	100039240
Gm10406	100038847
H2al1c	100042929
H2al1h	100042944
Gm10681	100043456
9930111J21Rik2	245240
Gm14597	71159
Defa35	100041688
Gm10229	100040201
Gal3st2b	100041596
Ly6c2	100041546
Gm14781	629542
Gm15085	100039934
Gm15080	666184
Gm15128	434863
Gm15091	382244
Parp10	671535
Pnp2	667034
Zfp980	100041379
Cldn24	100039801
Gm15093	100039890
Pramef20	627009
Unc93a2	667055
Fthl17d	100042782
Gm14692	666842
Gm13723	null
Gm13757	null
Gm13762	null
Gm15107	434864
Gm15114	100034729
Rhox2h	622301
Zfp993	100503000
Gm13306	100039863
H2al1a	100042922
1700047I17Rik2	100101807
Srp54b	665155
Srp54c	100101806
Cyp3a41b	100041375
Amy2a3	100043686
Cyp2j12	242546
Cyp4a29	230639
Cyp4a30b	435802
Cyp4a32	100040843
Cyp2c69	100043108
Vmn2r2	100125586
Vmn2r31	100042591
Vmn2r33	624512
Vmn2r34	100042636
Vmn2r36	100042653
Vmn2r38	434110
Vmn2r40	100042781
Vmn2r41	100042848
Vmn2r45	100042810
Vmn2r46	100042894
Vmn2r47	100042891
Vmn2r49	625605
Vmn2r51	100042921
Vmn2r55	100042499
Vmn2r62	546964
Tmem35b	100039968
Vmn2r69	330581
Vmn2r70	670940
Vmn2r76	675969
Vmn2r78	637896
Vmn2r92	627111
Vmn2r95	328759
Vmn2r12	627569
Vmn2r13	231589
Vmn2r27	232367
Vmn2r124	637021
Vmn2r118	383258
E130208F15Rik	null
Bpifb9a	71425
Cyp3a59	100041449
Tomt	791260
Gm14496	672125
Rhox2b	100039913
Rhox2c	100039948
Rhox3c	100135654
Rhox2e	100040016
Rhox3e	100135657
Rhox2f	434764
Rhox3f	621852
Rhox3g	546294
Xaf1	327959
H60c	670558
Srsx	100151772
Gm10476	102637839
Gm10910	100169871
Gm10944	null
Gm10945	null
Gm10959	null
Gm10964	null
Gm10972	null
Gm10974	null
Gm10985	null
Gm10999	null
Gm11007	100504325
Gm11009	102640556
Gm11011	null
Gm11027	null
Gm11032	null
Gm11034	null
Gm11037	null
Gm11042	null
Gm11060	null
Mptx2	100504232
Gm11077	null
Gm11084	null
Gm11096	null
Gm11099	null
Gm11111	null
Gm11114	null
Gm11115	null
Gm11116	null
Gm11127	100529082
Nat8f6	100504710
Gm11146	null
Gm11168	null
Gm11172	null
Gm4791	215467
Prps1l3	328099
Gm5112	null
Plscr5	100504689
Gm5141	380850
Gm5150	381484
Ces1b	382044
Gm5373	385024
Tmem95	100503361
Gm5538	433597
Gm5565	433961
Gm5795	544990
Gm5796	545007
Gm5798	108168148
Gm5955	102636530
Cfap73	546886
H2al2c	547210
Gm6121	619991
Vmn1r160	620758
Gm6205	621203
Frg2f9	621487
Krtap28-10	null
Frg2f10	621499
Vmn1r127	621561
Gm6370	622924
Gm6408	623198
Gm6502	624421
Gm6509	108169097
Gm6557	625123
Gm6619	102638913
Gm6710	626832
Gm6803	null
Lipo4	628236
Vmn1r77	628946
Gm6958	629242
Gm7040	630663
Gm7073	631784
Gm7137	634504
Gm7138	102640500
Scgb1b20	545948
Cldn34a	635396
Fbxw23	635668
Vmn1r61	636731
Gm7260	639105
Gm7544	null
Gm7682	102633100
Gm7876	108168186
Gm7896	105245578
Gm7971	666187
Gm7995	666233
Gm8050	100504200
Gm8108	623078
Gm8206	null
Gm8265	null
Gm8279	666765
Gm8356	108168187
C1rb	667277
Gm8700	667552
Gm8890	667948
Gm8897	667961
Gm8906	101055944
Gm8922	668008
Zfp965	100503949
Gm8926	668017
Sirpb1b	668101
Gm9195	675947
Fbxw28	668758
Gm9493	102638448
Gm9495	670593
Vmn1r124	670764
Gm9507	670880
Gm9508	670895
Pate11	671003
Topaz1	671232
Gm9564	672498
Gm9573	672682
Gm9602	673676
Gm9603	673685
Vmn1r107	673977
Gm9611	108168189
Gm9639	675294
Cyp4f37	677156
Gm9733	751864
Gm1979	100038949
Gm1993	100038977
Gm2000	100038991
Gm2001	100038992
Gm2004	null
Gm2007	102639653
Gm2012	100039030
Gm2016	100039042
Gm2022	100039052
Mup12	100039054
Gm2026	100039060
Gm2030	100039065
Gm2036	100039078
Gm2046	100039100
Mup15	100039150
Mup16	100039177
Gm2102	100039210
Cphx2	100039213
Gm2136	null
Gm2137	100039284
Gm2163	100039331
Gm2174	null
Gm2237	100039441
Gm2240	100039446
Gm2244	100039452
Gm2310	null
Tcf24	100039596
Gm2381	100039706
Mthfsl	100039707
Gm2399	105245453
Gm2431	105243101
Gm2436	100039815
Gm2446	100039830
Gm2457	100039848
Tex13d	100039899
Gm2573	100040052
Scgb2a2	102639117
Gm2663	100040208
Gm2696	100040299
Btbd35f19	100040448
Btbd35f26	100040458
Mndal	100040462
Spin2f	108168466
Btbd35f2	100040482
Gm2808	100040500
Dynlt1f	100040531
Btbd35f5	100040533
Gm2832	100040545
Gm2854	100040585
Kcnj13	100040591
Btbd35f12	100040606
Gm2888	100040657
Gm2897	100040671
Btbd35f15	100040698
Gm2916	null
Btbd35f13	100040722
Btbd35f14	100040732
Gm2956	102640268
Btbd35f6	100040781
Gm2974	101055754
Gm2977	100040807
Gm3002	100040852
Gm3005	100040870
Gm3012	105245684
Gm3015	105242438
Gm3020	100040880
Gm3029	100040897
Gm3033	100040906
Gm3043	100040923
Gm3045	100040926
Gm3047	100040928
Gm3050	100040935
Gm3072	102639794
Gm3095	100041012
Gm3099	null
Gm3106	100041032
Gm3115	100041054
Gm3127	100041076
Iqcf6	100041096
Gm3138	100041100
Gm3139	100041102
Gm3147	100041115
Gm3149	null
Gm3159	100041139
Gm3164	100504488
Gm3173	100169868
Gm3182	100041177
Gm3183	100041179
Gm3187	102636792
Gm3194	100042054
Gm3213	100041224
Gm3233	100041250
Gm3238	100041261
Gm3239	100041262
Gm3248	100041279
Gm3250	100041281
Gm3252	100041283
Gm3259	100041296
Gm3264	100041306
Gm3269	null
Gm3278	100041336
Gm3285	100041351
Gm3286	100041354
Gm3298	null
Gm3317	666329
Gm3325	100041420
Gm3327	102635261
Gm3336	100502950
Gm3371	100861814
Gm3373	100036568
Gm3376	100041505
Gm3383	100041515
Gm3402	100041548
Gm3404	100041554
Gm3409	100041566
Gm3411	100861615
Gm3415	100041578
Gm3417	100041586
Gm3424	100041598
Gm3443	null
Gm3453	null
Gm3460	null
Gm3468	102638110
Gm3476	100041702
Gm3486	null
Gm3488	100041735
Speer4f2	100041749
Gm3500	100041678
Gm3512	null
Gm3526	100041817
Gm3532	100041825
Gm3542	105245665
Gm3543	null
Gm3558	100041874
Gm3561	100041879
Gm3573	null
Gm3591	100041958
Gm3594	100041964
Gm3604	100041979
Gm3618	null
Gm3629	100042024
Gm3633	null
Gm3636	100041151
Gm3642	102634532
Gm3646	100042065
Gm3667	100042100
Gm3676	null
Gm3685	100042129
Gm3696	100042149
Btbd35f16	100042159
Btbd35f3	100042168
Gm3727	102632113
Gm3728	100042218
Gm3739	100042235
Btbd35f4	100042254
Gm3752	100042258
Gm3755	null
Btbd35f27	100042275
Gm3822	null
Gm3839	100042427
Ndufb4b	100042503
Gm3952	105242417
Gm3993	102639021
Gm4027	100042776
Gm4064	100042849
Gm4070	100042856
Gm4076	null
Gm4131	100042960
Gm4133	100042964
Vmn1r101	100042968
Gm4141	100042976
Vmn1r126	100043013
Vmn1r131	100043016
Gm4175	100043019
Gm4177	100043025
Vmn1r138	100043029
Gm4181	null
Gm4184	100043039
Gm4187	100043043
Vmn1r149	100043051
Gm4201	100043061
Gm4214	100043079
Gm4216	100043083
Vmn1r166	100043088
Vmn1r169	100043103
Zfp969	102639505
Gm4297	100043216
Gm4301	100043224
Gm4302	100043227
Gm4303	100043231
Gm4305	100043235
Gm4307	100043239
Gm4312	100043247
Gm4340	100043292
Esp16	100043300
Scgb2b3	100043326
Scgb1b10	102635992
Scgb1b15	102637163
Gm4450	100043461
Olfr1564	100043474
Nat8f7	100043497
Gm4491	100043515
Gm4498	100043523
Gm4513	101055864
Vmn1r130	100043596
Vmn1r137	100043614
Gm4553	100043617
Gm4559	100043627
Gm4565	100043638
Vmn1r165	100043667
Gm4606	100043721
Gm4631	102633156
Frg2f11	100043809
Frg2f12	100043811
Scgb2b1	100043827
Scgb2b7	100043836
Scgb2b11	100043842
Scgb2b18	100043856
Scgb1b21	null
Zfp968	100043914
Gm4724	100043915
Mup9	100038948
Gm14308	100043381
Gm15517	628854
Gm15557	null
Gm15737	null
Gm12794	332923
1700049E17Rik2	100041722
Gm9732	108168154
Gm15319	100040599
Gm10220	434689
Gm12588	102632383
Gm9631	674842
Gm3973	100042698
Gm2042	100039087
Tgif2lx2	100039551
Gm14819	100039585
Gm15821	null
Gm13305	100042555
Gm14525	100039120
Gm16181	null
Sap25	751865
Dmrtc1c2	668357
Gm5169	382277
Frg2f13	100043814
Gm14632	100042144
Gm15023	100040635
Gm7361	664837
Dynlt1c	100040563
Dynlt1a	100310872
Sirpb1c	100038947
Gm1604a	100040822
Defa30	100038927
Gm10323	105245545
Gm10912	null
Gm9817	null
Gm10354	100503549
Gm3055	100040944
Gm4836	22526
Gm2411	100039763
Gm3448	100041639
Vmn1r176	546943
Gm10778	100233208
Gm4567	100043645
Scgb1b17	102637615
Gm3435	100041621
Sco2	100126824
Mrgpra2a	668727
Gm3776	100042295
Gm16253	null
Zbed6	667118
Tgfbr3l	100044509
Rtl10	null
Gm16286	null
Gm14139	100271882
Yy2	100073351
Pate5	77080
Pate6	68171
Umad1	100036521
Gm9736	77763
Tmsb15b1	666244
Tmsb15b2	100034363
Sprr2a2	100303744
Sprr2a3	100042514
Tnfsfm13	619441
Npcd	504193
Methig1	554292
Jmjd7	433466
Vmn1r88	100312474
Vmn1r95	100312475
Vmn1r184	100312477
Vmn1r238	100312476
Gbp10	626578
Nme9	623534
Gm16527	669780
Smim17	100042450
Vmn1r2	100312470
Vmn1r3	100312471
Vmn1r86	100312473
Vmn1r196	100312484
Vmn1r221	100312485
Gm16867	100862085
Gm17018	null
Trim12c	319236
Trim30b	244183
Trim30c	434219
Trim34b	434218
Zfp955a	77652
Zfp955b	100043468
BC147527	625360
Hist1h4n	319161
Gon7	100233175
Zfp963	620419
Gm17019	66773
Pate1	100312987
Gm17266	100503964
Gm17267	null
Gm17268	null
Tarbp1	212728
Gm17304	null
Gm17324	null
Gm17330	102632483
Gm17332	null
Gm17334	null
Gm17349	null
Gm17353	100502941
Gm17359	100233207
Gm17361	null
Gm17364	null
Pate3	100312956
Gm17374	null
Dthd1	100322896
Gm17387	null
Gm17402	null
Gm17409	null
Gm17416	null
Gm17428	null
Gm17430	102639220
Gm17434	102635566
Gm17455	100302688
Gm17467	null
Gm17469	null
Gm17482	null
Gm17490	null
Esp8	100126778
Gm17509	null
Gm17521	null
Gm17530	null
Gm17535	null
Gm17542	null
Gm17545	null
Gm17555	null
Gm17571	null
Gm17577	null
Gm17581	null
Gm17584	null
Gm17604	null
Gm17606	null
Gm17611	null
Gm17617	null
Gm17622	null
Gm17631	null
Gm17641	null
Gm17651	null
Gm17654	108168156
Gm17657	null
Gm17660	100271704
Gm17662	null
Gm17669	108168363
Heatr4	101055670
Pate10	100312949
Pate8	100312948
Gm17693	null
Gm17695	102638085
Gm17720	null
Pate7	100312986
Gm17728	null
Gm17732	null
Gm17026	101056136
Gm17027	102637812
Gm17067	101056115
Gm17078	102631639
Gm17079	102640847
Gm17093	null
Gm17124	108168153
Gm17174	null
Gm17175	102641463
Anpep	16790
Ankrd31	625662
Gm17778	100046950
Gm17783	100047671
Gm18336	100416956
Gm19334	100502710
Gm19345	100502736
Gm19402	100502831
Gm19410	100502846
Gm19426	100502874
Gm19428	100502880
Gm19465	100502944
Gm19470	100502955
Gm19536	100503071
Mroh6	223645
Scgb2b6	100503242
Gm19668	100503388
Gm19684	null
Lnp1	100503609
Gm19802	105245236
Gm19965	null
Gm20153	100504292
Gm20172	100504323
Cisd3b	100504524
Gm20346	102638888
Gm20379	105245585
Gm20385	100505397
Gm20388	null
Gm20390	null
Gm20403	null
Esp36	100126765
Esp34	100126773
Pagr1b	null
Gm20422	null
Gm20425	null
Gm20431	null
Gm20441	null
Gm20449	null
Gm20458	null
Pakap	677884
Gm20479	null
Gm20481	null
Gm20489	null
