EntrezID,GeneSymbol,Score
486,FXYD2,0
4860,PNP,0
4861,NPAS1,0
4862,NPAS2,0
4863,NPAT,0
4864,NPC1,0.5
4867,NPHP1,0
4868,NPHS1,0
4869,NPM1,0
487,ATP2A1,0.5
4878,NPPA,0
4879,NPPB,0
488,ATP2A2,0
4880,NPPC,0
4881,NPR1,0
4882,NPR2,0
4883,NPR3,0
4884,NPTX1,0
4885,NPTX2,0
4886,NPY1R,0
4887,NPY2R,0
4889,NPY5R,0
489,ATP2A3,0
4891,SLC11A2,0
4892,NRAP,0
4893,NRAS,0
4897,NRCAM,0
4898,NRD1,0.5
4899,NRF1,0
49,ACR,0
490,ATP2B1,0
4900,NRGN,0
4901,NRL,0
4904,YBX1,0.5
4905,NSF,0
4907,NT5E,0
4908,NTF3,0
4909,NTF4,0
491,ATP2B2,0
4913,NTHL1,0
4914,NTRK1,0
4915,NTRK2,0
4916,NTRK3,0
4917,NTN3,0
4919,ROR1,0
492,ATP2B3,0.5
4920,ROR2,0
4921,DDR2,0
4922,NTS,0
4923,NTSR1,0
492307,C8orf22,0
492311,IGIP,0
4924,NUCB1,0
4925,NUCB2,0
4926,NUMA1,0
4927,NUP88,0
4928,NUP98,0
4929,NR4A2,0
493,ATP2B4,0
4931,NVL,0
4935,GPR143,0
493753,COA5,0
4938,OAS1,0
493829,TRIM72,0
493856,CISD2,0
493860,CCDC73,0
493861,EID3,0
493869,GPX8,0
4939,OAS2,0
493901,RNASE12,0
493911,PHOSPHO2,0
4940,OAS3,0
494118,SPANXN1,0.5
494119,SPANXN2,0
494143,CHAC2,0
494188,FBXO47,0
494197,SPANXN5,0
4942,OAT,0
4943,TBC1D25,0
494470,RNF165,0
494513,DFNB59,0
494514,TYMSOS,1
4946,OAZ1,0
4947,OAZ2,0
4948,OCA2,0
495,ATP4A,0
4950,NA,0
4951,OCM2,0
4952,OCRL,0
4953,ODC1,0
4956,ODF1,0
4957,ODF2,0.5
4958,OMD,0
496,ATP4B,0
4967,OGDH,0
4968,OGG1,0
4969,OGN,0
497190,CLEC18B,0
4973,OLR1,0
4974,OMG,0
4975,OMP,0
4976,OPA1,0.5
497661,C18orf32,0
4978,OPCML,0
498,ATP5A1,0
4982,TNFRSF11B,0
4983,OPHN1,0
4985,OPRD1,0
49854,ZBTB21,0
49855,SCAPER,0
49856,WRAP73,0
4986,OPRK1,0
49860,CRNN,1
49861,CLDN20,0
4987,OPRL1,0
4988,OPRM1,0.5
4990,SIX6,0
4991,OR1D2,0
4992,OR1F1,0
4993,OR2C1,0
4994,OR3A1,0
4995,OR3A2,0
4998,ORC1,0
4999,ORC2,0
50,ACO2,1
5000,ORC4,0
5001,ORC5,0
5002,SLC22A18,0.5
5004,ORM1,0
5005,ORM2,0
5007,OSBP,0
5008,OSM,0
5009,OTC,0
501,ALDH7A1,0
5010,CLDN11,0.5
5013,OTX1,0
5015,OTX2,0.5
5016,OVGP1,0
5017,OVOL1,0
5018,OXA1L,0
5019,OXCT1,0
5020,OXT,0
5021,OXTR,0
5023,P2RX1,0
5024,P2RX3,0
5025,P2RX4,0
5026,P2RX5,0
5027,P2RX7,0
5028,P2RY1,0
5029,P2RY2,0
5030,P2RY4,0
5031,P2RY6,0
5032,P2RY11,0.5
5033,P4HA1,0
5034,P4HB,1
503497,MS4A13,0.5
503542,SPRN,0
503582,ARGFX,0
5036,PA2G4,0.5
503614,DEFB107B,0
503618,DEFB104B,0.5
5037,PEBP1,0.5
503834,DPRX,0
503841,DEFB106B,0
504180,DEFB105B,0
504189,OR8U8,0
504190,OR8U9,0
504191,OR9G9,0
5042,PABPC3,0
5045,FURIN,0
5046,PCSK6,0
5047,PAEP,0
5048,PAFAH1B1,0
50484,RRM2B,0
50485,SMARCAL1,0
50486,G0S2,0
50487,PLA2G3,0
50488,MINK1,0
50489,CD207,0.5
5049,PAFAH1B2,0
5050,PAFAH1B3,0.5
50506,DUOX2,0
50507,NOX4,0
50508,NOX3,0
50509,COL5A3,0
5051,PAFAH2,0.5
50511,SYCP3,0.5
50512,PODXL2,0
50514,1-Dec,0
50515,CHST11,0
5052,PRDX1,0
5053,PAH,0
5054,SERPINE1,0
5055,SERPINB2,0
5058,PAK1,0
506,ATP5B,0
50604,IL20,0
50613,UBQLN3,0
50614,GALNT9,0
50615,IL21R,0.5
50616,IL22,0.5
50617,ATP6V0A4,1
50618,ITSN2,1
50619,DEF6,0
5062,PAK2,0
50624,CUZD1,0
50626,CYHR1,0
50628,GEMIN4,0
5063,PAK3,0
50632,CALY,0
50636,ANO7,0.5
5064,PALM,0
50640,PNPLA8,0
50649,ARHGEF4,0
50650,ARHGEF3,0.5
50651,SLC45A1,0
5066,PAM,0
5067,CNTN3,0.5
50674,NEUROG3,0
5068,REG3A,0
5069,PAPPA,0
50700,RDH8,0
5071,PARK2,0.5
50717,DCAF8,0
5073,PARN,0.5
5074,PAWR,0
5075,PAX1,0
5076,PAX2,0
5077,PAX3,0
5078,PAX4,0
5079,PAX5,0
5080,PAX6,0
50801,KCNK4,0
50804,MYEF2,0
50805,IRX4,0
50807,ASAP1,0.5
50808,AK3,0
50809,HP1BP3,0
5081,PAX7,0
50810,HDGFRP3,0
50813,COPS7A,1
50814,NSDHL,0
5082,PDCL,0
5083,PAX9,0
50831,TAS2R3,0
50832,TAS2R4,0
50833,TAS2R16,0
50834,TAS2R1,0
50835,TAS2R9,0
50836,TAS2R8,0
50837,TAS2R7,0.5
50838,TAS2R13,0
50839,TAS2R10,0
50840,TAS2R14,0
50846,DHH,0
50848,F11R,0
50852,TRAT1,0.5
50853,VILL,0
50854,C6orf48,0
50855,PARD6A,0
50856,CLEC4A,1
50859,SPOCK3,0
50861,STMN3,0
50862,RNF141,0
50863,NTM,0
50865,HEBP1,0
5087,PBX1,0
5089,PBX2,0
509,ATP5C1,0
5090,PBX3,0
5091,PC,0.5
5092,PCBD1,0
5093,PCBP1,0
50937,CDON,0
50939,IMPG2,0
5094,PCBP2,0
50940,PDE11A,0
50943,FOXP3,0
50944,SHANK1,0
50945,TBX22,0
5095,PCCA,0
5096,PCCB,0
50964,SOST,0
5097,PCDH1,0.5
5099,PCDH7,0
50999,TMED5,0
51,ACOX1,0
5100,PCDH8,0.5
51000,SLC35B3,0
51001,MTERF3,0.5
51002,TPRKB,0.5
51003,MED31,0
51004,COQ6,0
51005,AMDHD2,0
51006,SLC35C2,0
51008,ASCC1,1
51009,DERL2,0.5
5101,PCDH9,0
51010,EXOSC3,0
51011,FAHD2A,0
51012,SLMO2,0
51013,EXOSC1,0
51014,TMED7,0
51015,ISOC1,0
51016,EMC9,0
51018,RRP15,0
51019,CCDC53,0
51020,HDDC2,0
51021,MRPS16,0
51022,GLRX2,0
51023,MRPS18C,0.5
51024,FIS1,0
51025,PAM16,0
51026,GOLT1B,0
51027,BOLA1,0
51028,VPS36,1
51029,DESI2,0
51030,TVP23B,0
51031,GLOD4,0
51032,CELA2B,0
51035,UBXN1,0.5
5104,SERPINA5,0
51042,ZNF593,0
51043,ZBTB7B,0
51046,ST8SIA3,0.5
5105,PCK1,0
51052,PRLH,0
51053,GMNN,0.5
51054,PLEKHA8P1,0.5
51056,LAP3,0
51057,WDPCP,0
51058,ZNF691,0
51059,FAM135B,0.5
5106,PCK2,0
51060,TXNDC12,0
51061,TXNDC11,0.5
51062,ATL1,0
51063,CALHM2,0
51065,RPS27L,0
51066,SSUH2,0
51067,YARS2,0
51068,NMD3,0
51069,MRPL2,0
51070,NOSIP,0.5
51071,DERA,0.5
51072,MEMO1,0
51073,MRPL4,0.5
51074,APIP,0
51075,TMX2,0
51076,CUTC,0
51077,FCF1,0
51078,THAP4,0
51079,NDUFA13,0
5108,PCM1,0
51081,MRPS7,0
51082,POLR1D,0
51083,GAL,0
51084,CRYL1,0
51085,MLXIPL,0.5
51086,TNNI3K,0
51087,YBX2,0
51088,KLHL5,0.5
51090,PLLP,0
51091,SEPSECS,0
51092,SIDT2,0
51093,RRNAD1,0
51094,ADIPOR1,0
51095,TRNT1,0
51096,UTP18,0.5
51097,SCCPDH,0
51098,IFT52,0
51099,ABHD5,0
5110,PCMT1,0
51100,SH3GLB1,0.5
51101,ZC2HC1A,0
51102,MECR,0
51103,NDUFAF1,0
51104,ABHD17B,0
51105,PHF20L1,0
51106,TFB1M,0
51107,APH1A,0.5
51108,METTL9,0.5
51109,RDH11,0
5111,PCNA,0.5
51110,LACTB2,0
51111,SUV420H1,0.5
51112,TRAPPC12,0
51114,ZDHHC9,0
51115,RMDN1,0
51116,MRPS2,0
51117,COQ4,0
51118,UTP11L,0
51119,SBDS,0
51121,RPL26L1,0.5
51122,COMMD2,0.5
51123,ZNF706,0
51124,IER3IP1,0
51125,GOLGA7,0
51126,NAA20,0
51127,TRIM17,0
51128,SAR1B,0
51129,ANGPTL4,0
51130,ASB3,0
51131,PHF11,0
51132,RLIM,1
51133,KCTD3,0
51134,CEP83,0.5
51135,IRAK4,0
51136,RNFT1,0.5
51138,COPS4,0
51141,INSIG2,0
51142,CHCHD2,0
51143,DYNC1LI1,0
51144,HSD17B12,0
51146,A4GNT,0
51147,ING4,0
51148,CERCAM,0
51149,C5orf45,0
51150,SDF4,0
51151,SLC45A2,0
51154,MRTO4,0
51155,HN1,0
51156,SERPINA10,0
51157,ZNF580,0
5116,PCNT,0
51160,VPS28,0
51161,C3orf18,0.5
51162,EGFL7,0
51163,DBR1,0
51164,DCTN4,0.5
51166,AADAT,0
51167,CYB5R4,0
51168,MYO15A,0
51170,HSD17B11,0
51171,HSD17B14,0
51172,NAGPA,0
51174,TUBD1,0.5
51175,TUBE1,0
51176,LEF1,0
51177,PLEKHO1,0
51179,HAO2,0
5118,PCOLCE,0
51181,DCXR,0
51182,HSPA14,0
51184,GPN3,0
51185,CRBN,0
51186,WBP5,0
51187,RSL24D1,0
51188,SS18L2,0.5
5119,CHMP1A,0
51191,HERC5,0
51192,CKLF,1
51193,ZNF639,0
51194,IPO11,0
51195,RAPGEFL1,0
51196,PLCE1,1
51199,NIN,0
51200,CPA4,0
51201,ZDHHC2,0
51202,DDX47,0
51203,NUSAP1,0
51204,TACO1,0
51205,ACP6,0
51206,GP6,0
51207,DUSP13,0
51208,CLDN18,0
51209,RAB9B,0
5121,PCP4,0
51213,LUZP4,0.5
51214,IGF2-AS,0
51218,GLRX5,0.5
5122,PCSK1,0
51222,ZNF219,0
51224,TCEB3B,0.5
51225,ABI3,0
51226,COPZ2,0
51227,PIGP,0.5
51228,GLTP,0
51230,PHF20,0.5
51231,VRK3,0
51232,CRIM1,0
51233,DRICH1,0
51234,EMC4,0.5
51236,HGH1,0
51237,MZB1,0
51239,ANKRD39,0
51241,COX16,0
51244,CCDC174,0
51246,SHISA5,1
51247,PAIP2,0
51248,PDZD11,0
51249,TMEM69,0
5125,PCSK5,0
51250,C6orf203,0
51251,NT5C3A,1
51252,FAM178B,0
51253,MRPL37,0
51255,RNF181,0
51256,TBC1D7,0
51257,2-Mar,0
51258,MRPL51,0
51259,TMEM216,0.5
5126,PCSK2,0
51260,PBDC1,0
51263,MRPL30,0
51264,MRPL27,0
51265,CDKL3,0
51266,CLEC1B,0
51267,CLEC1A,0
51268,PIPOX,0
5127,CDK16,0
51270,TFDP3,0
51271,UBAP1,0
51272,BET1L,0.5
51274,KLF3,0
51276,ZNF571,0.5
51277,DNAJC27,0.5
51278,IER5,0
51279,C1RL,0
5128,CDK17,0
51280,GOLM1,0
51281,ANKMY1,0.5
51282,SCAND1,0
51283,BFAR,0
51284,TLR7,0
51285,RASL12,0
51286,CEND1,0
51287,COA4,0
51289,RXFP3,0
5129,CDK18,0
51290,ERGIC2,0
51291,GMIP,0
51292,GMPR2,0
51293,CD320,0
51294,PCDH12,0
51295,ECSIT,0
51296,SLC15A3,0
51297,BPIFA1,1
51298,THEG,0
51299,NRN1,1
513,ATP5D,0
5130,PCYT1A,0
51300,TIMMDC1,0
51301,GCNT4,0
51302,CYP39A1,0
51303,FKBP11,0
51304,ZDHHC3,0
51305,KCNK9,0
51306,FAM13B,0
51307,FAM53C,0.5
51308,REEP2,0.5
51309,ARMCX1,0
51310,SLC22A17,0
51311,TLR8,0
51312,SLC25A37,0
51313,FAM198B,0
51314,NME8,0
51315,KRCC1,0
51316,PLAC8,0.5
51317,PHF21A,0.5
51318,MRPL35,0
51319,RSRC1,0.5
5132,PDC,0
51320,MEX3C,0
51321,AMZ2,0
51322,WAC,0
51324,SPG21,0
51327,AHSP,0
51329,ARL6IP4,0
5133,PDCD1,0
51330,TNFRSF12A,0
51332,SPTBN5,0
51333,ZNF771,0
51334,PRR16,0
51335,NGRN,0
51337,THEM6,0
51338,MS4A4A,0.5
51339,DACT1,0
5134,PDCD2,1
51340,CRNKL1,0
51341,ZBTB7A,0
51343,FZR1,0
51347,TAOK3,0.5
51348,KLRF1,0.5
51350,KRT76,0
51351,ZNF117,0
51352,WT1-AS,0
5136,PDE1A,0
51360,MBTPS2,0
51361,HOOK1,0
51362,CDC40,0
51363,CHST15,0
51364,ZMYND10,0
51365,PLA1A,0
51366,UBR5,0
51367,POP5,0
51368,TEX264,0
5137,PDE1C,0
51371,POMP,1
51372,TMA7,0
51373,MRPS17,0
51374,ATRAID,0
51375,SNX7,0
51377,UCHL5,0
51378,ANGPT4,0
51379,CRLF3,1
5138,PDE2A,0
51380,CSAD,0.5
51382,ATP6V1D,0
51384,WNT16,0
51385,ZNF589,0
51386,EIF3L,0
51388,NIP7,0
51389,RWDD1,0
5139,PDE3A,0
51390,AIG1,0
51393,TRPV2,0
51397,COMMD10,0
51398,WDR83OS,0
51399,TRAPPC4,0
514,ATP5E,0
5140,PDE3B,0.5
51400,PPME1,0
51402,NA,1
51409,HEMK1,0
5141,PDE4A,0
51411,BIN2,0
51412,ACTL6B,0
5142,PDE4B,0
51421,AMOTL2,0.5
51422,PRKAG2,0
51426,POLK,0
51427,ZNF107,0
51428,DDX41,0.5
51429,SNX9,1
5143,PDE4C,0.5
51430,SUCO,0.5
51433,ANAPC5,0
51434,ANAPC7,0
51435,SCARA3,0
51438,MAGEC2,0.5
51439,FAM8A1,0
5144,PDE4D,0
51440,HPCAL4,1
51441,YTHDF2,0
51442,VGLL1,0.5
51444,RNF138,0
51447,IP6K2,0
51449,PCYOX1,0
5145,PDE6A,0.5
51450,PRRX2,0
51451,LCMT1,0
51454,GULP1,0
51455,REV1,0
51458,RHCG,0
5146,PDE6C,0
51460,SFMBT1,0
51463,GPR89B,0
51465,UBE2J1,0
51466,EVL,0
5147,PDE6D,0
51471,NAT8B,0
51473,DCDC2,0
51474,LIMA1,0
51475,CABP2,0
51477,ISYNA1,0
51478,HSD17B7,0
51479,ANKFY1,0
5148,PDE6G,0
51480,VCX2,0.5
51481,VCX3A,0
5149,PDE6H,0.5
51490,C9orf114,0
51491,NOP16,0
51493,RTCB,0
51495,PTPLAD1,0
51496,CTDSPL2,0.5
51497,NELFCD,0
51499,TRIAP1,0
515,ATP5F1,0
5150,PDE7A,0
51501,C11orf73,0
51503,CWC15,0
51504,TRMT112,0
51506,UFC1,0
51507,RTFDC1,0
5151,PDE8A,0
51510,CHMP5,0
51512,GTSE1,0.5
51513,ETV7,0.5
51514,DTL,0
51517,NCKIPSD,0
5152,PDE9A,0
51520,LARS,0
51522,TMEM14C,0
51523,CXXC5,0
51524,TMEM138,0
51526,OSER1,0
51527,GSKIP,1
51528,JKAMP,0
51529,ANAPC11,0
5153,PDE1B,0.5
51530,ZC3HC1,0
51531,C9orf156,0
51533,PHF7,0
51534,VTA1,0
51535,PPHLN1,0
51537,MTFP1,0
51538,ZCCHC17,0
5154,PDGFA,0
51540,SCLY,0
51542,VPS54,1
51545,ZNF581,0
51547,SIRT7,0
51548,SIRT6,0
5155,PDGFB,0
51550,CINP,1
51552,RAB14,0.5
51554,ACKR4,0
51555,PEX5L,0
51557,LGSN,0.5
51559,NT5DC3,0
5156,PDGFRA,0.5
51560,RAB6B,0
51561,IL23A,0
51562,MBIP,0
51564,HDAC7,0
51566,ARMCX3,0
51567,TDP2,0
51569,UFM1,0
5157,PDGFRL,0.5
51571,FAM49B,0
51573,GDE1,0
51574,LARP7,0
51575,ESF1,0
5158,PDE6B,0
51582,AZIN1,0
51585,PCF11,1
51586,MED15,0
51588,PIAS4,0
5159,PDGFRB,1
51592,TRIM33,0
51593,SRRT,0
51596,CUTA,0
51599,LSR,0.5
516,ATP5G1,0
5160,PDHA1,0.5
51601,LIPT1,0
51602,NOP58,0
51603,METTL13,0
51604,PIGT,0
51605,TRMT6,0
51606,ATP6V1H,0
51608,GET4,0.5
5161,PDHA2,0
51611,DPH5,0
51614,ERGIC3,0
51616,TAF9B,0
51617,HMP19,0
51619,UBE2D4,0
5162,PDHB,0
51621,KLF13,0
51622,CCZ1,0
51626,DYNC2LI1,0.5
51629,SLC25A39,0
5163,PDK1,0
51631,LUC7L2,0
51633,OTUD6B,0
51634,RBMX2,0
51635,DHRS7,0.5
51637,C14orf166,0
51639,SF3B6,1
5164,PDK2,0
51642,MRPL48,0
51643,TMBIM4,0
51645,PPIL1,0
51646,YPEL5,1
51647,FAM96B,0
51649,MRPS23,0
5165,PDK3,0
51650,MRPS33,1
51651,PTRH2,0
51652,CHMP3,0
51654,CDK5RAP1,0
51655,RASD1,0.5
51657,STYXL1,0.5
51659,GINS2,0.5
5166,PDK4,0
51660,MPC1,0
51661,FKBP7,0
51663,ZFR,0
51665,ASB1,0
51666,ASB4,0
51667,NUB1,0
51668,HSPB11,0
51669,SARAF,0
5167,ENPP1,0
51673,TPPP3,0
51676,ASB2,0
51678,MPP6,0
5168,ENPP2,0
51684,SUFU,1
51686,OAZ3,1
5169,ENPP3,0
51690,LSM7,0
51691,LSM8,0
51692,CPSF3,0
51693,TRAPPC2L,0
51696,HECA,0
51699,VPS29,0
517,ATP5G2,0
5170,PDPK1,0.5
51700,CYB5R2,0
51701,NLK,0
51702,PADI3,0
51703,ACSL5,1
51704,GPRC5B,0
51705,EMCN,0
51706,CYB5R1,0.5
51710,ZNF44,0
51714,SELT,0
51715,RAB23,0
51719,CAB39,0
5172,SLC26A4,0.5
51720,UIMC1,0
51725,FBXO40,0
51726,DNAJB11,0
51727,CMPK1,0
51728,POLR3K,0
51729,WBP11,0
5173,PDYN,0
51733,UPB1,0
51734,MSRB1,0
51735,RAPGEF6,0
51738,GHRL,1
5174,PDZK1,0
51741,WWOX,0
51742,ARID4B,0
51744,CD244,0
51747,LUC7L3,0
5175,PECAM1,0
51750,RTEL1,0
51751,HIGD1B,0
51752,ERAP1,0
51754,TMEM8B,0
51755,CDK12,0.5
51759,C9orf78,0
5176,SERPINF1,0
51760,SYT17,0
51761,ATP8A2,0
51762,RAB8B,0
51763,INPP5K,0.5
51764,GNG13,0
51765,STK26,0
51768,TM7SF3,0
51773,RSF1,0
51776,ZAK,0
51778,MYOZ2,0
5178,PEG3,0
51780,KDM3B,0
5179,PENK,0.5
518,ATP5G3,0
51802,ASIC5,0
51804,SIX4,0
51805,COQ3,0
51806,CALML5,0
51807,TUBA8,0
51808,PHAX,0
51809,GALNT7,0.5
51816,CECR1,0
5184,PEPD,0
5187,PER1,0
5188,GATB,0
5189,PEX1,0
5190,PEX6,0
5191,PEX7,0
5192,PEX10,1
5193,PEX12,0
5194,PEX13,0.5
5195,PEX14,0
5196,PF4,0.5
5197,PF4V1,0
5198,PFAS,0
5199,CFP,0
52,ACP1,0
5201,PFDN1,0
5202,PFDN2,0
5203,PFDN4,0
5204,PFDN5,0
5205,ATP8B1,0
5207,PFKFB1,0
5208,PFKFB2,0
5209,PFKFB3,0
521,ATP5I,0
5210,PFKFB4,0
5211,PFKL,0
5212,VIT,0
5213,PFKM,0
5214,PFKP,0
5216,PFN1,0.5
5217,PFN2,0
5218,CDK14,1
522,ATP5J,0
5222,PGA5,0
5223,PGAM1,0
5224,PGAM2,0.5
5225,PGC,0.5
5226,PGD,0.5
5228,PGF,0
5229,PGGT1B,0
523,ATP6V1A,0
5230,PGK1,0
5232,PGK2,0
5236,PGM1,0
5238,PGM3,0
5239,PGM5,0
5241,PGR,0
5243,ABCB1,0
5244,ABCB4,0
5245,PHB,0
525,ATP6V1B1,0
5250,SLC25A3,0
5251,PHEX,0
5252,PHF1,0
5253,PHF2,0
5255,PHKA1,0
5256,PHKA2,0
5257,PHKB,0.5
526,ATP6V1B2,1
5260,PHKG1,0
5261,PHKG2,0
5264,PHYH,0
5265,SERPINA1,0
5266,PI3,0
5267,SERPINA4,0.5
5268,SERPINB5,0
5269,SERPINB6,0
527,ATP6V0C,0
5270,SERPINE2,0
5271,SERPINB8,0
5272,SERPINB9,0
5273,SERPINB10,1
5274,SERPINI1,0
5275,SERPINB13,0
5276,SERPINI2,1
5277,PIGA,0
5279,PIGC,0
528,ATP6V1C1,0
5281,PIGF,0
5283,PIGH,0
5284,PIGR,0.5
5286,PIK3C2A,0.5
5287,PIK3C2B,0
5288,PIK3C2G,0
5289,PIK3C3,0
529,ATP6V1E1,0
5290,PIK3CA,0
5291,PIK3CB,0
5292,PIM1,0
5293,PIK3CD,0
5294,PIK3CG,0
5295,PIK3R1,0
5296,PIK3R2,0
5297,PI4KA,0
5298,PI4KB,0
53,ACP2,0
5300,PIN1,0
5303,PIN4,0
5304,PIP,0.5
5305,PIP4K2A,0
5306,PITPNA,0
5307,PITX1,1
5308,PITX2,0
5309,PITX3,0.5
5310,PKD1,0.5
5311,PKD2,0
5313,PKLR,0
5314,PKHD1,0
5315,PKM,0
5316,PKNOX1,0
5317,PKP1,1
5318,PKP2,0
5319,PLA2G1B,0
5320,PLA2G2A,0
5321,PLA2G4A,0.5
5322,PLA2G5,0
5324,PLAG1,1
5325,PLAGL1,0
5326,PLAGL2,0.5
5327,PLAT,0
5328,PLAU,0
5329,PLAUR,0
533,ATP6V0B,0
5330,PLCB2,0
5331,PLCB3,0
5332,PLCB4,0.5
5333,PLCD1,0
53335,BCL11A,0.5
53336,CPXCR1,0
53339,BTBD1,0
5334,PLCL1,0
53340,SPA17,0
53342,IL17D,0
53343,NUDT9,0
53344,CHIC1,0.5
53345,TM6SF2,0
53346,TM6SF1,0
53347,UBASH3A,0
53349,ZFYVE1,0
5335,PLCG1,0
53353,LRP1B,0.5
53354,PANK1,0
53358,SHC3,0
5336,PLCG2,0
5337,PLD1,0
53371,NUP54,0
53373,TPCN1,0
5338,PLD2,0
5339,PLEC,0
534,ATP6V1G2,0
5340,PLG,0
53405,CLIC5,0
53407,STX18,0.5
5341,PLEK,0
5342,PLGLB2,0
5343,PLGLB1,0
5345,SERPINF2,0
5346,PLIN1,0
5347,PLK1,0.5
5348,FXYD1,0
5349,FXYD3,0
535,ATP6V0A1,0
5350,PLN,0
5351,PLOD1,0
5352,PLOD2,0
5354,PLP1,0
5355,PLP2,0
5356,PLRG1,0.5
5357,PLS1,0
5358,PLS3,0
5359,PLSCR1,0.5
5360,PLTP,0
5361,PLXNA1,1
53615,MBD3,0.5
53616,ADAM22,0
5362,PLXNA2,0
53630,BCO1,0
53632,PRKAG3,0
53635,PTOV1,0.5
53637,S1PR5,0
5364,PLXNB1,0.5
5365,PLXNB3,0
5366,PMAIP1,1
5367,PMCH,0
5368,PNOC,0.5
537,ATP6AP1,1
5371,PML,0
5372,PMM1,0
5373,PMM2,0
5375,PMP2,0
5376,PMP22,0
5378,PMS1,0
538,ATP7A,0
53820,RIPPLY3,0
53822,FXYD7,1
53826,FXYD6,0
53827,FXYD5,0
53828,FXYD4,0
53829,P2RY13,0
5383,PMS2P5,0
53831,GPR84,0
53832,IL20RA,0
53833,IL20RB,0
53834,FGFRL1,0
53836,GPR87,0
53838,C11orf24,0
53840,TRIM34,0
53841,CDHR5,0
5387,PMS2P3,0
539,ATP5O,0
53904,MYO3A,0
53905,DUOX1,0
53916,RAB4B,0.5
53917,RAB24,0
53918,PELO,0
53919,SLCO1C1,0.5
5393,EXOSC9,0
53938,PPIL3,0.5
5394,EXOSC10,0.5
53940,FTHL17,0
53942,CNTN5,0
53944,CSNK1G1,0.5
53947,A4GALT,0
5395,PMS2,0
5396,PRRX1,0
53981,CPSF2,0
54,ACP5,0
540,ATP7B,0
54014,BRWD1,0
54020,SLC37A1,0
54033,RBM11,0
54039,PCBP3,0
54058,C21orf58,0.5
54059,YBEY,0
5406,PNLIP,0
54065,SMIM11,0
54069,MIS18A,0
5407,PNLIPRP1,0.5
5408,PNLIPRP2,0
54084,TSPEAR,0
5409,PNMT,0
54093,SETD4,0
54097,FAM3B,0
54101,RIPK4,0
54102,CLIC6,0
54103,GSAP,0
54106,TLR9,0
54107,POLE3,0
54108,CHRAC1,0
5411,PNN,0
54112,GPR88,0
5412,UBL3,0
5413,5-Sep,0
5414,4-Sep,0
541465,CT45A6,0
541466,CT45A1,0
541468,LURAP1,0
54148,MRPL39,0
54149,C21orf91,0
541565,C8orf58,0
541578,CXorf40B,0
54165,DCUN1D1,0
54187,NANS,0
5420,PODXL,0
54205,CYCS,0
54206,ERRFI1,0
54207,KCNK10,0
54209,TREM2,0
54210,TREM1,0
54212,SNTG1,0.5
5422,POLA1,0
54221,SNTG2,0
5423,POLB,0.5
5424,POLD1,0
5425,POLD2,0
5426,POLE,0.5
5427,POLE2,0
542767,C1QTNF9B-AS1,0
5428,POLG,0
5429,POLH,0
5430,POLR2A,0
5431,POLR2B,0
5432,POLR2C,0
54328,GPR173,0
54329,GPR85,0
5433,POLR2D,0
54331,GNG2,0
54332,GDAP1,0
5434,POLR2E,0
54344,DPM3,0
54345,SOX18,0
54346,UNC93A,0
5435,POLR2F,1
5436,POLR2G,0
54360,CYTL1,0
54361,WNT4,0
54363,HAO1,0
5437,POLR2H,0
5438,POLR2I,0
54386,TERF2IP,0
5439,POLR2J,1
5440,POLR2K,0
54407,SLC38A2,0
5441,POLR2L,0
54413,NLGN3,0
54414,SIAE,0
5442,POLRMT,0
54429,TAS2R5,0
5443,POMC,0
54431,DNAJC10,0
54432,YIPF1,0
54433,GAR1,0
54434,SSH1,0
54436,SH3TC1,0
54437,SEMA5B,0
54438,GFOD1,0
5444,PON1,0
54440,SASH3,1
54441,STAG3L1,0
54442,KCTD5,0.5
54443,ANLN,0
5445,PON2,0
54453,RIN2,0
54455,FBXO42,0
54456,MOV10L1,0.5
54457,TAF7L,0
54458,PRR13,0
5446,PON3,0
54460,MRPS21,0
54461,FBXW5,0
54462,CCSER2,0
54463,FAM134B,0
54464,XRN1,0
54465,ETAA1,0
54466,SPIN2A,0
54467,ANKIB1,0
54468,MIOS,0
54469,ZFAND6,0
5447,POR,1
54470,ARMCX6,0
54471,MIEF1,0
54472,TOLLIP,0.5
54474,KRT20,0
54475,NLE1,0
54476,RNF216,0
54477,PLEKHA5,0
54478,FAM64A,0
54480,CHPF2,0
54482,TRMT13,0
54487,DGCR8,0
5449,POU1F1,0
54490,UGT2B28,0
54491,FAM105A,0
54494,C11orf71,0.5
54495,TMX3,0
54496,PRMT7,0
54497,HEATR5B,0
54498,SMOX,0
54499,TMCO1,0
545,ATR,1
5450,POU2AF1,0
54502,RBM47,0
54503,ZDHHC13,0
54504,CPVL,0
54505,DHX29,0
54507,ADAMTSL4,0
54509,RHOF,1
5451,POU2F1,1
54510,PCDH18,0
54511,HMGCLL1,0
54512,EXOSC4,0.5
54514,DDX4,0
54516,MTRF1L,0
54517,PUS7,1
54518,APBB1IP,0
5452,POU2F2,0
54520,CCDC93,0.5
54521,WDR44,0
54522,ANKRD16,0
54529,ASNSD1,0
5453,POU3F1,0
54530,NA,0
54531,MIER2,0.5
54532,USP53,0
54534,MRPL50,0
54535,CCHCR1,0
54536,EXOC6,0
54537,FAM35A,0
54538,ROBO4,0
54539,NDUFB11,0
5454,POU3F2,0
54540,FAM193B,0
54541,DDIT4,0
54542,RC3H2,0
