"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"571",5196,"PF4",568,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",14,"SERPING1, GNAO1, MAP2K6, GNAI3, A2M, CXCL11, CX3CR1, IGF2, CXCR4, TGFB2, ALDOA, CXCR3, CXCR5, CCR8",0,NA,0,NA,0,"",0
"572",5216,"PFN1",217,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway",3,"CFL1, VCL, UBC",0,NA,0,NA,0,"",0
"573",345456,"PFN3",819,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway",1,"VCL",0,NA,0,NA,0,"",0
"574",5224,"PGAM2",575,"MedConf","Novel",NA,6,"DERA, TKTL2, ALDOA, UBB, UBC, SH3GLB1",0,NA,0,NA,0,"",0
"575",192111,"PGAM5",119,"MedConf","Novel","TNF signaling pathway, Mitophagy - animal",3,"BCL2L1, DNM1L, UBC",0,NA,0,NA,0,"",0
"576",1912,"PHC2",433,"HighConf","Novel",NA,6,"SCML2, HDAC2, MAPKAPK3, EZH1, BUB1B, SUZ12",0,NA,0,NA,0,"",0
"577",57649,"PHF12",273,"MedConf","Novel",NA,9,"MBD3, SIN3B, PHF21A, MORF4L1, CHD4, HDAC4, HDAC2, MTA2, SIN3A",0,NA,0,NA,0,"",0
"578",51230,"PHF20",837,"MedConf","Novel",NA,6,"TAF4, TAF1, HCFC1, MAX, OGT, WDR5",0,NA,0,NA,0,"",0
"579",51317,"PHF21A",712,"MedConf","Novel",NA,8,"MBD3, MORF4L1, HDAC2, MTA2, SIN3A, CHD4, PHF12, HDAC4",0,NA,0,NA,0,"",0
"580",84844,"PHF5A",191,"HighConf","Novel","Spliceosome",22,"SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, CD2BP2, HNRNPH1, PTBP1, HNRNPA2B1, SF3B6, SRRM1, SF3B2, SNRPD3, POLR2J, EFTUD2, SF3B1, POLR2F, YBX1, PRPF8, UBC, SRSF2",1,"SRRM1",0,NA,0,"",1
"581",5286,"PIK3C2A",588,"MedConf","Novel",NA,4,"INPP4B, UBC, ITGAV, PIP5K1C",0,NA,0,NA,0,"",0
"582",8503,"PIK3R3",327,"HighConf","Novel","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Regulation of actin cytoskeleton, Rap1 signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, Chemokine signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Focal adhesion, AGE-RAGE signaling pathway in diabetic complications, Ras signaling pathway, Relaxin signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Fc gamma R-mediated phagocytosis, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway, Jak-STAT signaling pathway, Platinum drug resistance, Apoptosis, Phospholipase D signaling pathway, Platelet activation",22,"FLT4, GNG10, INPP4B, GNAO1, EGFR, CDC42, RAP1A, MRAS, GNG3, NGFR, ITGAM, ITGB1, CD28, LAT, GNAI3, PIP5K1C, PDGFRA, GP1BA, GAB2, PDPK1, SYK, PDGFRB",0,NA,0,NA,0,"",0
"583",23396,"PIP5K1C",296,"MedConf","Novel","Regulation of actin cytoskeleton, Focal adhesion, Fc gamma R-mediated phagocytosis, Phospholipase D signaling pathway",9,"PIK3R3, CTNND1, PLXNA1, PIK3C2A, INPP5K, INPP5J, INPP4B, VCL, UBC",0,NA,0,NA,0,"",0
"584",5586,"PKN2",642,"MedConf","Novel","PI3K-Akt signaling pathway",2,"PDPK1, UBC",0,NA,0,NA,0,"",0
"585",5321,"PLA2G4A",443,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Ether lipid metabolism, Fc gamma R-mediated phagocytosis, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway, Platelet activation",14,"GNA11, PAFAH1B3, PLA2G6, CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, GNA15, GNAI3, GNAO1, UBC, SYK, PNPLA7",0,NA,0,NA,0,"",0
"586",283748,"PLA2G4D",541,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Ether lipid metabolism, Fc gamma R-mediated phagocytosis, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway, Platelet activation",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, PNPLA7, GNAI3, PAFAH1B3, GNA11, GNAO1",0,NA,0,NA,0,"",0
"587",8398,"PLA2G6",540,"MedConf","Novel","Ras signaling pathway, Ether lipid metabolism, Fc gamma R-mediated phagocytosis",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, GNA11, PAFAH1B3, PLA2G4A, PNPLA7, HADHA",0,NA,0,NA,0,"",0
"588",144100,"PLEKHA7",725,"MedConf","Novel",NA,1,"CTNND1",0,NA,0,NA,0,"",0
"589",80301,"PLEKHO2",749,"HighConf","Novel","Cytokine-cytokine receptor interaction",2,"UBC, PDGFRB",0,NA,0,NA,0,"",0
"590",5347,"PLK1",139,"MedConf","Novel","Cell cycle",55,"LIN52, LIN9, CDC42, TUBA1A, RAD21, TUBA4A, BIRC5, CDC25B, NUP43, BUB1B, CDC25C, CENPH, ITGB3BP, DYNC1H1, CEP152, RANGAP1, CENPO, CENPP, RANBP2, SKA3, PSMF1, KIF18A, CDCA8, DYNLL1, DYNC1I2, PRKAR2B, MYBL2, CEP250, PSMB4, PSMD12, UBC, PSMA6, PSMC1, PSMC4, RPS27A, PSMA4, PSMA7, PSMC2, PSMD11, PSMD2, PSMD3, PSMA5, PSMB5, PSMA3, MIS12, PSMA1, PSMD1, PSMD7, PSMB2, UBB, CCNB2, PSMB1, PSMD6, YWHAG, PSMC5",3,"RANGAP1, RANBP2, NUP43",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,"",25
"591",8985,"PLOD3",322,"HighConf","Novel","Lysine degradation",7,"EHMT1, ASH1L, SUV39H2, SETMAR, SUV420H1, P4HB, UBC",0,NA,0,NA,0,"",0
"592",5356,"PLRG1",81,"MedConf","Novel","Spliceosome",10,"PRPF8, SNRPD3, XAB2, SF3B2, SNW1, SF3B1, BCAS2, CCDC94, CDC5L, UBC",0,NA,0,NA,0,"",0
"593",5359,"PLSCR1",697,"MedConf","Novel",NA,2,"EGFR, UBC",0,NA,0,NA,0,"",0
"594",5361,"PLXNA1",461,"HighConf","Novel",NA,3,"NRP2, PIP5K1C, UBC",0,NA,0,NA,0,"",0
"595",5366,"PMAIP1",718,"HighConf","Novel","Platinum drug resistance, Apoptosis",3,"UBC, BCL2L1, MAX",0,NA,0,NA,0,"",0
"596",5368,"PNOC",459,"MedConf","Novel",NA,26,"CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, CXCL13, DRD2, C5, CXCR3, CCR8, NPY, CXCR4, CXCL8, OPRM1, NMUR2, GNAI3, CXCR5, AGT, MTNR1B",0,NA,0,NA,0,"",0
"597",375775,"PNPLA7",439,"HighConf","Novel",NA,5,"PLA2G4A, PLA2G6, PLA2G4D, JMJD7-PLA2G4B, LPCAT4",0,NA,0,NA,0,"",0
"598",23509,"POFUT1",871,"HighConf","Novel",NA,1,"NOTCH4",0,NA,0,NA,0,"",0
"599",5423,"POLB",370,"MedConf","Novel","Base excision repair",8,"SKA3, KIF18A, POLD4, POLD3, KIF4A, BIRC5, PARP1, PCNA",0,NA,0,NA,0,"",0
"600",10714,"POLD3",752,"MedConf","Novel","Base excision repair",7,"UBC, POLE, PCNA, ITPA, POLD4, LIG1, POLB",0,NA,0,NA,0,"",0
"601",57804,"POLD4",409,"HighConf","Novel","Base excision repair",8,"ITPA, ALAS1, POLD3, LIG1, UBC, POLE, PCNA, POLB",0,NA,0,NA,0,"",0
"602",84271,"POLDIP3",214,"MedConf","Novel",NA,5,"THOC2, MCM3AP, IPO5, UBC, EIF4G1",2,"THOC2, EIF4G1",0,NA,0,"",2
"603",5426,"POLE",404,"MedConf","Novel","Base excision repair",8,"POLD4, ITPA, ANKRD32, POLD3, MSH2, UBC, PCNA, MCM8",0,NA,0,NA,0,"",0
"604",5435,"POLR2F",167,"HighConf","Novel",NA,32,"MED26, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, MED10, CCAR1, HNRNPM, GUCY1B3, POU2F1, ITPA, PAPOLA, GUCY2D, PCF11, SF3B2, XAB2, TAF1, SF3B1, EFTUD2, SRRM1, TAF12, SNRPD3, TAF4, PRPF8, SF3B6, CD2BP2, TWISTNB",1,"SRRM1",0,NA,0,"",1
"605",5439,"POLR2J",182,"HighConf","Novel",NA,30,"HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, GUCY1B3, ITPA, PAPOLA, GUCY2D, PCF11, XAB2, TAF1, POLR2F, SRRM1, SNRPD3, CD2BP2, MED26, EFTUD2, SF3B1, TAF12, SF3B2, PRPF8, UBC, TAF4, SF3B6",1,"SRRM1",0,NA,0,"",1
"606",51371,"POMP",24,"HighConf","Proteasome","Proteasome",13,"PSMB4, PSMB1, PSMB2, PSMC2, PSMA4, PSMA7, PSMA5, PSMA3, PSMA6, UBC, PSMA2, PSMA1, PSMB5",0,NA,12,"PSMC2, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,"",12
"607",5447,"POR",614,"HighConf","Novel",NA,2,"UBB, UBC",0,NA,0,NA,0,"",0
"608",5451,"POU2F1",421,"HighConf","Novel",NA,6,"IL3, PRL, HCFC1, SP1, POLR2F, UBC",0,NA,0,NA,0,"",0
"609",5464,"PPA1",558,"MedConf","Novel",NA,5,"ATP6V0A4, UBC, ATP12A, ATP6V1B2, TCIRG1",0,NA,0,NA,0,"",0
"610",8611,"PPAP2A",556,"HighConf","Novel",NA,7,"ASAH1, CERS3, SGPP2, SMPD2, SGPL1, CEPT1, DGAT2",0,NA,0,NA,0,"",0
"611",10465,"PPIH",635,"MedConf","Novel","Spliceosome",1,"UBC",0,NA,0,NA,0,"",0
"612",5516,"PPP2CB",58,"HighConf","Novel","PI3K-Akt signaling pathway, Long-term depression, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway, Dopaminergic synapse",18,"RELA, PPP4R2, PPP2R5A, YAP1, PPP2R5E, CACNA1C, DRD2, CACNB4, CACNA2D1, PPP4C, CTTNBP2, JAM3, CACNA2D2, CNEP1R1, RPS27A, UBC, UBB, CCT2",0,NA,0,NA,0,"",0
"613",5525,"PPP2R5A",291,"MedConf","Novel","PI3K-Akt signaling pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway, Dopaminergic synapse",13,"WNT3A, CACNA1C, DRD2, GSK3A, CACNB4, CACNA2D1, PPP4C, CACNA2D2, CNEP1R1, PPP2CB, MAX, UBC, PPP4R2",0,NA,0,NA,0,"",0
"614",5529,"PPP2R5E",358,"HighConf","Novel","PI3K-Akt signaling pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway, Dopaminergic synapse",7,"CACNA1C, DRD2, CACNB4, CACNA2D1, CACNA2D2, UBC, PPP2CB",0,NA,0,NA,0,"",0
"615",5531,"PPP4C",573,"HighConf","Novel",NA,6,"CNEP1R1, PPP2CB, UBC, CCT2, PPP4R2, PPP2R5A",0,NA,0,NA,0,"",0
"616",151987,"PPP4R2",290,"MedConf","Novel",NA,5,"PPP2R5A, PPP4C, CNEP1R1, UBC, PPP2CB",0,NA,0,NA,0,"",0
"617",144165,"PRICKLE1",6,"MedConf","Novel",NA,25,"PSMD6, PSMC1, PSMA6, PSMA7, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PSMF1, UBC, UBB",0,NA,22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,"",22
"618",5577,"PRKAR2B",413,"MedConf","Novel",NA,22,"EDN1, CEP250, BCL2L1, CDC25C, CEP152, CFTR, YWHAG, DYNC1H1, UBC, DYNLL1, ITGA1, DYNC1I2, ADRB2, TUBA4A, CREB1, STMN1, TUBA1A, PLK1, PXN, ITGB1, KCNB1, AGT",0,NA,0,NA,0,"",0
"619",5587,"PRKD1",70,"MedConf","Novel","Rap1 signaling pathway",5,"GNB2L1, JUN, RAP1A, ITGAM, ITGB1",0,NA,0,NA,0,"",0
"620",5613,"PRKX",353,"HighConf","Novel",NA,27,"CACNA1C, GNG10, ATP1B3, GRIN3A, CACNB4, CACNA2D1, KCNQ1, ATP1A3, MYLK2, GUCY2D, ATP1B2, CREB3, GRIN2D, GRIN3B, CACNA2D2, ATP1B4, CFTR, KCNE1, GNAI3, ARHGDIB, ITGB1, KCNB1, RAP1A, CDC25C, GNAO1, GNG3, CREB1",0,NA,0,NA,0,"",0
"621",5617,"PRL",592,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Neuroactive ligand-receptor interaction, Jak-STAT signaling pathway",10,"SEMG1, ODAM, MFGE8, POU2F1, TTR, IL3RA, IL21R, FGA, CNTFR, IL12RB2",0,NA,0,NA,0,"",0
"622",5621,"PRNP",586,"MedConf","Novel",NA,4,"NCAM1, HSPA5, LAMA5, DNAJB6",0,NA,0,NA,0,"",0
"623",84432,"PROK1",515,"HighConf","Novel",NA,20,"TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, EDN1, TACR1, KISS1, KALRN, NMUR2, AGT, GNA11, BDKRB1, ADRBK1, AVPR1A, TACR3, NMS, GNA15",0,NA,0,NA,0,"",0
"624",84950,"PRPF38A",660,"HighConf","Novel","Spliceosome",5,"MFAP1, SRSF3, SRPK2, SRPK1, RBM39",0,NA,0,NA,0,"",0
"625",10594,"PRPF8",82,"MedConf","Novel","Spliceosome",33,"SNRPD3, XAB2, SF3B2, SNW1, SF3B1, LUC7L, LSM6, EFTUD2, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, UBL5, LSM4, BCAS2, DDX3X, PCF11, CDC5L, PLRG1, UBC, MFAP1",1,"SRRM1",0,NA,0,"",1
"626",5682,"PSMA1",19,"MedConf","Proteasome","Proteasome",36,"PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, KLHL8, GMNN, HECW1, UBC, PSMD12, PSMA2, PSMA6, PSMC1, PARK2, PSMD11, PSMD2, PSMA7, PRICKLE1, PSMD6, PSMA3, PSMA5, UBB, PSMD7",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, POMP",0,"",24
"627",5683,"PSMA2",11,"HighConf","Proteasome","Proteasome",26,"PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PSMF1, KLHL8, UBC, VCP, PSMA7, PSMD6, PSMA6, PSMC1",0,NA,23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1, POMP",0,"",23
"628",5684,"PSMA3",15,"MedConf","Proteasome","Proteasome",38,"PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BIRC5, BUB1B, OAZ3, PSMF1, CDCA8, KLHL8, GMNN, HECW1, UBB, PRICKLE1, PSMD12, PSMA5, PSMD6, PSMA2, UBC, STUB1, PSMD7, PSMA6, PSMA7, PSMC1",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA2, PSMA1, POMP",0,"",24
"629",5685,"PSMA4",138,"HighConf","Proteasome","Proteasome",37,"PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, POMP, PSMB2, PSMA7, UBC, PSMD6, PSMD1, WDR5B, PSMC5, PSMC1, PSMA5, PSMA6, PSMC4, PSMC2, PSMD12, PSMD11, PRICKLE1, PSMD2, WDR5, UBB, PSMA1, RPS27A, PSMB1, PARK2, PSMA2, PSMD7, PSMB4, PSMA3, PSMB5, PSMD3",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"630",5686,"PSMA5",14,"MedConf","Proteasome","Proteasome",36,"PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, CDX2, BUB1B, OAZ3, PSMF1, KLHL8, GMNN, HECW1, PSMD12, UBB, PSMC1, PRICKLE1, PSMD7, UBC, PSMA2, PSMD6, PSMA7, PSMA6",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"631",5687,"PSMA6",9,"HighConf","Proteasome","Proteasome",36,"PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, COPS5, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, COPS2, OAZ3, PSMF1, GMNN, HECW1, PRICKLE1, UBB, PSMC1, PSMD6, UBC",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"632",5688,"PSMA7",10,"HighConf","Proteasome","Proteasome",37,"PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, ARPC1B, ACTR2, SEC61A1, BUB1B, OAZ3, PSMF1, KLHL8, GMNN, HECW1, PSMD6, PSMC1, PRICKLE1, PSMA6, UBB, UBC",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"633",5689,"PSMB1",27,"HighConf","Proteasome","Proteasome",34,"PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD3, PRICKLE1, PSMC5, PSMC4, PSMD11, UBB, PSMA7, PSMD2, PSMA1, PSMA2, UBC, PSMA6, PSMD12, POMP, PSMA3, PSMA5, PSMD6, PSMD7, PSMB4, PSMB5, PSMC1",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"634",5690,"PSMB2",29,"HighConf","Proteasome","Proteasome",35,"PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD12, PSMB1, PSMA6, PSMA5, PSMA1, PSMA3, PSMD7, PSMA2, UBB, PSMC4, PSMB4, POMP, PSMA7, PSMD3, PSMC1, PSMD6, VCP, PSMB5, UBC, PSMD2, PRICKLE1, PSMC5, PSMD11, PSMD1",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"635",5692,"PSMB4",26,"HighConf","Proteasome","Proteasome",35,"PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD11, PSMA3, PSMD12, PSMA2, PSMA6, PSMD6, SMAD1, PSMA1, PSMB5, UBB, UBC, PSMD3, POMP, PSMA7, PSMC5, PSMD7, PRICKLE1, PSMC4, PSMC1, PSMD2, PSMA5",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"636",5693,"PSMB5",22,"MedConf","Proteasome","Proteasome",34,"POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD7, PSMD2, PSMA1, PSMA3, PSMD6, PSMA2, PSMC4, UBB, PSMD12, PSMA5, PRICKLE1, PSMA7, PSMA6, PSMD11, UBC, PSMC1, PSMC5",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"637",5700,"PSMC1",8,"HighConf","Proteasome","Proteasome",38,"PSMA6, PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, SIN3A, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, COPS2, OAZ3, NR4A1, PSMF1, PAAF1, SIN3B, GMNN, HECW1, PRICKLE1, UBC, PSMD6, UBB",1,"EIF4G1",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,"",23
"638",5701,"PSMC2",39,"HighConf","Proteasome","Proteasome",38,"SIN3A, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, PAAF1, UBQLN4, SIN3B, GMNN, HECW1, PSMD1, PSMA5, PSMD6, PSMD7, PSMD2, PSMA6, PSMD12, PSMD3, PSMA1, PSMA7, PSMC5, PSMB2, PSMA2, PSMD11, PSMA3, UBC, PSMB4, PSMC4, PSMB1, PSMC1, PSMB5, UBB, PRICKLE1, POMP",1,"EIF4G1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",24
"639",5704,"PSMC4",20,"MedConf","Proteasome","Proteasome",36,"PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, CDX2, BUB1B, EIF4A1, OAZ3, PSMF1, PAAF1, GMNN, HECW1, UBB, PSMA5, PSMC1, PSMA3, PRICKLE1, UBC, PSMD7, PSMD12, PSMA7, PSMD2, PSMD11, PSMA6, PSMD6, PSMA2, PSMA1",2,"EIF4G1, EIF4A1",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,"",24
"640",5705,"PSMC5",21,"HighConf","Proteasome","Proteasome",37,"PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, SP1, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, COPS2, OAZ3, PSMF1, PAAF1, GMNN, HECW1, PSMD12, PSMA5, PSMC1, UBB, PSMA7, PSMD11, PRICKLE1, PSMA2, PARK2, PSMA6, PSMC4, PSMD2, PSMA3, PSMA1, PSMD6, PSMD7, UBC",1,"EIF4G1",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,"",23
