"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NA","Ntwrk.NA","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"459",85236,"HIST1H2BK",627,"MedConf","Novel",NA,6,"H2AFY2, HDAC4, UBC, HIST1H2BJ, HDAC2, TAF1",0,NA,0,"",0,"",0
"460",8364,"HIST1H4C",963,"MedConf","Novel",NA,5,"TAF1, UBC, ASH1L, HAT1, PARP1",0,NA,0,"",0,"",0
"461",8361,"HIST1H4F",906,"MedConf","Novel",NA,4,"HAT1, ASH1L, UBC, TAF1",0,NA,0,"",0,"",0
"462",126961,"HIST2H3C",1170,"MedConf","Novel",NA,4,"PTMA, TAF1, ASH1L, KDM2A",0,NA,0,"",0,"",0
"463",3157,"HMGCS1",873,"MedConf","Novel",NA,6,"UBC, NFYB, NCOA6, UBB, KARS, NFYC",0,NA,0,"",0,"",0
"464",3158,"HMGCS2",997,"MedConf","Novel",NA,5,"MAX, UBB, UBC, NCOA6, SP1",0,NA,0,"",0,"",0
"465",3151,"HMGN2",871,"HighConf","Novel",NA,3,"UBE2I, UBC, KAT2B",0,NA,0,"",0,"",0
"466",3181,"HNRNPA2B1",226,"HighConf","Novel",NA,31,"HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, EEF1E1, PA2G4, CCAR1, HNRNPM, PAPOLA, TIMM13, CSF2, PCF11, POLR2F, CDC5L, RAD51, RPS27A, TOB1, UBC, SNW1, SF3B1, POLR2J, PRPF8, SNRPD3, EFTUD2, SF3B6, CD2BP2, SRRM1, SF3B2",0,NA,0,"",0,"",0
"467",343069,"HNRNPCL1",974,"MedConf","Novel",NA,3,"SRPK2, EIF2AK2, UBC",0,NA,0,"",0,"",0
"468",3187,"HNRNPH1",228,"MedConf","Novel",NA,28,"PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SYNCRIP, SRSF3, CCAR1, HNRNPM, PAPOLA, RANBP2, HADHA, PCF11, TOB1, CD2BP2, SF3B2, POLR2F, SF3B1, PRPF8, UBC, MIS12, EGFR, HNRNPA2B1, EFTUD2, POLR2J, SF3B6, SNRPD3, SRRM1",0,NA,0,"",0,"",0
"469",4670,"HNRNPM",332,"MedConf","Novel","Spliceosome",42,"SON, SRPK2, PAPOLA, SFPQ, RTN4, MBD3, RANBP2, STOM, EIF2B3, PCF11, MTA2, YBX1, PTBP1, POLR2F, RPL23A, PLRG1, SRSF3, RAP1A, SYNCRIP, POLR2J, HNRNPA2B1, PRPF8, RPL27, SF3B1, PHF5A, RPL31, SF3B2, SNRPD3, JUN, CCAR1, CD2BP2, SRSF2, SNW1, RPS8, EFTUD2, SF3B6, RPL26L1, SRRM1, HNRNPH1, SRSF1, RPL19, UBC",0,NA,0,"",0,"",0
"470",29911,"HOOK2",1039,"MedConf","Novel",NA,2,"VPS16, SUV39H1",0,NA,0,"",0,"",0
"471",3206,"HOXA10",1043,"MedConf","Novel",NA,3,"GMNN, SPI1, PTPN6",0,NA,0,"",0,"",0
"472",3205,"HOXA9",865,"MedConf","Novel",NA,4,"SUZ12, UBC, JUN, SMAD4",0,NA,0,"",0,"",0
"473",3240,"HP",1037,"MedConf","Novel",NA,2,"MIS12, ITGAM",0,NA,0,"",0,"",0
"474",3251,"HPRT1",574,"MedConf","Novel",NA,10,"ITPA, PDE5A, PDE1B, AMPD1, NT5C, PDE6H, PDE6A, ENTPD4, PTGES3, UBC",0,NA,0,"",0,"",0
"475",60495,"HPSE2",1121,"MedConf","Novel",NA,2,"AGRN, GPC2",0,NA,0,"",0,"",0
"476",3274,"HRH2",336,"MedConf","Novel","Neuroactive ligand-receptor interaction",13,"CALCR, SRPK2, PTGIR, ADRB2, VIPR1, MC2R, GHRH, GPBAR1, HTR6, PTGER2, DRD5, RBM10, SCT",0,NA,0,"",0,"",0
"477",3295,"HSD17B4",935,"MedConf","Novel",NA,6,"SP1, RELA, ACACB, GNB2L1, UBC, JUN",0,NA,0,"",0,"",0
"478",7184,"HSP90B1",348,"HighConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis, Protein processing in endoplasmic reticulum",26,"APOB, AHSA1, TLR2, DNAJA4, RNF185, ASGR1, MSR1, UBB, LDLR, CSNK2A2, EGFR, PDLIM7, SGTA, LRP1, PTGES3, CCT2, DNAJA1, HSPA5, CALR, PCNA, P4HB, TLR4, UBC, RAE1, GNB2L1, MAP3K3",0,NA,0,"",0,"",0
"479",3309,"HSPA5",106,"HighConf","Novel","Thyroid hormone synthesis, Protein processing in endoplasmic reticulum, Protein export",31,"SVIL, SNW1, COPS5, P4HB, A2M, CFTR, NFYB, YBX1, SEC61A1, UBXN1, TUBA4A, UBQLN4, LDLR, HSP90B1, APOB, EIF4A1, NFYC, AIRE, PRNP, STMN1, RAB14, PDIA3, DNAJC1, ASGR1, HTR3A, SFTPC, TMEM132A, UBC, PSMD1, EGFR, RELA",1,"PSMD1",0,"",0,"",1
"480",3316,"HSPB2",1049,"MedConf","Novel",NA,3,"DNAJB6, HSPH1, UBB",0,NA,0,"",0,"",0
"481",10808,"HSPH1",458,"HighConf","Novel","Protein processing in endoplasmic reticulum",12,"DPYSL2, PAFAH1B3, PUS7, HSPB2, CSNK2A2, CFL1, CALR, DNAJB6, UBC, YAP1, TUBA4A, UBB",0,NA,0,"",0,"",0
"482",3350,"HTR1A",656,"HighConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",29,"SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, NPY, GNAO1, PNOC, CXCR3, CCR8, MTNR1B, C5, CXCL13, CXCL11, CXCR4, CXCR5, CXCL8, NMUR2, GNG10, GNG3, DRD2, GNAI3, OPRM1, AGT",0,NA,0,"",0,"",0
"483",3359,"HTR3A",1125,"MedConf","Novel","Serotonergic synapse",1,"HSPA5",0,NA,0,"",0,"",0
"484",3362,"HTR6",688,"HighConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",12,"PTGER2, DRD5, ADRB2, MC2R, VIPR1, GHRH, GPBAR1, CALCR, SCT, PTGIR, COPS5, HRH2",0,NA,0,"",0,"",0
"485",30811,"HUNK",1208,"MedConf","Novel",NA,1,"CFL1",0,NA,0,"",0,"",0
"486",3383,"ICAM1",777,"HighConf","Novel","NF-kappa B signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications",10,"IRF6, GBP2, NCAM1, MT2A, RELA, SLC3A2, IRF9, UBC, OASL, ITGAM",0,NA,0,"",0,"",0
"487",64135,"IFIH1",796,"MedConf","Novel","RIG-I-like receptor signaling pathway",5,"NLRX1, RAD51, DDX3X, XPA, UBC",0,NA,0,"",0,"",0
"488",3447,"IFNA13",1059,"MedConf","Novel","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",4,"CNTFR, IL21R, IL3RA, IL12RB2",0,NA,0,"",0,"",0
"489",3448,"IFNA14",1061,"MedConf","Novel","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",6,"IRF9, IFNA16, IL21R, CNTFR, IL3RA, IL12RB2",0,NA,0,"",0,"",0
"490",3449,"IFNA16",722,"MedConf","Novel","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",6,"IFNA14, IRF9, IL3RA, IL21R, IL12RB2, CNTFR",0,NA,0,"",0,"",0
"491",3481,"IGF2",543,"MedConf","Novel",NA,9,"IGFBP3, TF, PF4, IGFBP7, SERPING1, TGFB2, CTNND1, A2M, ALDOA",0,NA,0,"",0,"",0
"492",3486,"IGFBP3",644,"MedConf","Novel",NA,6,"TF, ADAM12, EGFR, IGF2, CTSD, TAF1",0,NA,0,"",0,"",0
"493",3490,"IGFBP7",915,"MedConf","Novel",NA,3,"IGF2, RTN4, JUN",0,NA,0,"",0,"",0
"494",3550,"IK",513,"HighConf","Novel",NA,14,"RANBP2, KIAA1524, GNB2L1, NDUFA1, UBC, THOC1, XAB2, SRSF3, EFTUD2, MFAP1, SRSF1, NCSTN, MSH2, RBM10",0,NA,0,"",0,"",0
"495",8518,"IKBKAP",175,"MedConf","Novel",NA,12,"NFYB, WDR61, TAOK3, DYNC1H1, MYLK2, BMX, PSMB5, UBC, MAP3K7, KAT2B, IKBKB, PSMC5",2,"PSMC5, PSMB5",0,"",0,"",2
"496",3551,"IKBKB",65,"MedConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway, Ras signaling pathway, T cell receptor signaling pathway",38,"RELA, EIF2AK2, JUN, MAP3K3, COPS5, IKBKAP, PLK1, DIABLO, PEBP1, CLTC, PDPK1, TLR4, CFLAR, BCL3, TNFRSF1A, MYD88, TICAM1, TIRAP, NFKBIB, NFKBIE, TLR2, BRAP, AGER, CNTN2, ERC1, NLRX1, MAP3K8, COPS7A, CARD11, LY96, CSF2, PYDC1, MAP3K7, UBC, RPS27A, NGFR, UBB, RIPK1",0,NA,0,"",0,"",0
"497",3592,"IL12A",253,"HighConf","Novel","Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, RIG-I-like receptor signaling pathway",11,"CD28, CNTFR, IL21R, CXCL8, IL3RA, IL1B, IL12RB2, EBI3, RELA, JUN, STAT1",0,NA,0,"",0,"",0
"498",3595,"IL12RB2",660,"MedConf","Novel","Cytokine-cytokine receptor interaction",14,"IFNA16, PRL, CSF2, IFNA13, IL19, IFNA14, GH2, STAT1, IL12A, IL1B, IL22, EPO, SOCS2, IL3",0,NA,0,"",0,"",0
"499",3605,"IL17A",928,"MedConf","Novel","Cytokine-cytokine receptor interaction",2,"STAT1, RELA",0,NA,0,"",0,"",0
"500",54756,"IL17RD",1220,"MedConf","Novel",NA,1,"MAP3K7",0,NA,0,"",0,"",0
"501",29949,"IL19",1060,"MedConf","Novel","Cytokine-cytokine receptor interaction",4,"IL12RB2, CNTFR, IL3RA, IL21R",0,NA,0,"",0,"",0
"502",3552,"IL1A",600,"MedConf","Novel","Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage",8,"TOLLIP, IL1RN, NFKBIE, IL1B, MYD88, MAPKAPK3, JUN, MAP3K7",0,NA,0,"",0,"",0
"503",3553,"IL1B",580,"MedConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage",14,"IL1A, TOLLIP, IL12RB2, IL1RN, SP1, RELA, JUN, MYD88, MAP3K3, EGR1, NLRC4, IL12A, A2M, ADRB2",0,NA,0,"",0,"",0
"504",3557,"IL1RN",1123,"MedConf","Novel",NA,5,"MYD88, IL1B, TOLLIP, RELA, IL1A",0,NA,0,"",0,"",0
"505",50615,"IL21R",486,"MedConf","Novel","Cytokine-cytokine receptor interaction",12,"IL22, IL3, IFNA16, PRL, CSF2, IFNA13, IL19, IFNA14, GH2, IL12A, SOCS2, EPO",0,NA,0,"",0,"",0
"506",50616,"IL22",534,"MedConf","Novel","Cytokine-cytokine receptor interaction",5,"IL3RA, IL12RB2, STAT1, CNTFR, IL21R",0,NA,0,"",0,"",0
"507",9466,"IL27RA",1099,"MedConf","Novel",NA,2,"EBI3, STAT1",0,NA,0,"",0,"",0
"508",3562,"IL3",643,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Fc epsilon RI signaling pathway",8,"IL12RB2, CSF2, IL3RA, POU2F1, CNTFR, IL21R, GAB2, JUN",0,NA,0,"",0,"",0
"509",3563,"IL3RA",578,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage",13,"IL3, IFNA16, PRL, CSF2, IFNA13, IL19, IFNA14, GH2, EPO, IL22, IL12A, SOCS2, GAB2",0,NA,0,"",0,"",0
"510",55364,"IMPACT",910,"MedConf","Novel",NA,5,"UBC, COPS5, PSMD12, UBB, ACTA2",1,"PSMD12",0,"",0,"",1
"511",3621,"ING1",383,"MedConf","Novel",NA,11,"SIN3B, NQO1, COPS2, SIN3A, UBC, YWHAH, HDAC2, SFN, PCNA, YWHAG, KAT2B",0,NA,0,"",0,"",0
"512",54556,"ING3",867,"MedConf","Novel",NA,6,"SIN3A, YEATS4, INO80, SIN3B, UBC, MORF4L1",0,NA,0,"",0,"",0
"513",54617,"INO80",157,"MedConf","Novel",NA,15,"TOP2A, TAF1, TAF12, ACTA2, TUBA1A, SIN3B, MBD3, ASH1L, ING3, MSL3, UBC, CFDP1, MORF4L1, SIN3A, YEATS4",0,NA,0,"",0,"",0
"514",8821,"INPP4B",1107,"MedConf","Novel",NA,6,"INPP5K, PIK3C2A, INPP5J, PIK3R3, PIP5K1C, UBC",0,NA,0,"",0,"",0
"515",27124,"INPP5J",783,"MedConf","Novel",NA,3,"INPP4B, PIP5K1C, EPS8",0,NA,0,"",0,"",0
"516",51763,"INPP5K",782,"MedConf","Novel",NA,4,"INPP4B, UBC, PYGM, PIP5K1C",0,NA,0,"",0,"",0
"517",3843,"IPO5",514,"MedConf","Novel",NA,7,"RANBP2, PNPLA7, PDHA1, UBC, POLDIP3, RPL23A, PA2G4",0,NA,0,"",0,"",0
"518",3654,"IRAK1",492,"MedConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",10,"TLR2, TOLLIP, NLRP12, MAP3K7, TLR4, MBP, RPS27A, JUN, MYD88, ITGAM",0,NA,0,"",0,"",0
"519",3664,"IRF6",778,"MedConf","Novel",NA,12,"GBP2, NCAM1, JUN, SMARCE1, ICAM1, EGR1, MT2A, ISG15, OASL, RELA, KAT2B, IRF9",0,NA,0,"",0,"",0
"520",10379,"IRF9",428,"HighConf","Novel","NOD-like receptor signaling pathway, Osteoclast differentiation",13,"OASL, MT2A, EGR1, IFNA16, ICAM1, IRF6, GBP2, IFNA14, NCAM1, STAT1, RELA, POU2F1, ISG15",0,NA,0,"",0,"",0
"521",122961,"ISCA2",1215,"MedConf","Novel",NA,2,"RPL31, RPL23A",0,NA,0,"",0,"",0
"522",9636,"ISG15",152,"MedConf","Novel","RIG-I-like receptor signaling pathway",34,"YOD1, EIF4G1, STAT1, ACACB, CFL1, RABGEF1, YARS, IRF9, EIF4A1, OASL, RANBP2, EGR1, PLA2G4A, UBE2J2, BRAP, EIF4G2, IRF6, GBP2, KDM6A, USP18, EIF4E3, RPS2, PSMD2, SFN, RPS27A, PSMD3, GAPDH, PSMC2, PSMB2, PSMD1, PSMA4, PSMC1, PCNA, UBC",7,"PSMD3, PSMD2, PSMD1, PSMC2, PSMC1, PSMB2, PSMA4",0,"",0,"",7
"523",3672,"ITGA1",560,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Hematopoietic cell lineage",26,"PRKAR2B, AGRN, COL4A2, COL6A1, COL4A3, AUP1, TNN, ITGB1, VCL, FLT4, ITGAM, EGFR, TNC, CAST, PTPN2, CAPN2, BIRC5, ARHGEF6, COL1A2, ITGAV, LAMA5, ACTA2, SORBS3, ITGA5, CDC42, PXN",0,NA,0,"",0,"",0
"524",3678,"ITGA5",532,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Hematopoietic cell lineage",21,"COL1A2, ITGA1, ARHGAP5, COL4A2, COL6A1, COL4A3, AUP1, TNN, CTGF, ITGB1, UBC, LAMA5, EGFR, FLT4, ITGAM, CALR, ITGAV, ACVRL1, FGA, TNC, PXN",0,NA,0,"",0,"",0
"525",3684,"ITGAM",390,"MedConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Rap1 signaling pathway, Phagosome, Hematopoietic cell lineage",20,"GP1BA, PIK3R3, IRAK1, ITGA5, ITGA1, AGER, ICAM1, AUP1, JAM3, HP, CTGF, SPON2, CD14, APOB, RAP1A, PRKD1, FGA, ITGB1, ITGAV, LRP1",0,NA,0,"",0,"",0
"526",3685,"ITGAV",215,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Thyroid hormone signaling pathway",25,"CALR, LRP1, PDGFRB, PTK2B, PDGFRA, FGA, ITGAM, CSF1R, LAMA5, TNC, ITGA5, COL1A2, ITGA1, COL4A2, COL6A1, COL4A3, PIK3C2A, AUP1, ADAM9, TNN, MFGE8, PXN, ITGB1, SYK, UBC",0,NA,0,"",0,"",0
"527",3688,"ITGB1",36,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Rap1 signaling pathway, Focal adhesion, Phagosome",51,"EGFR, PRKD1, GNB2L1, MAX, PXN, CDC42, ITGAV, TUBA1A, RAP1A, RAB5A, CD14, BIRC5, PTK2B, VCL, EMILIN1, FGA, CAPN2, ITGAM, PIK3R3, FLT4, PRKX, LAMA5, TNC, ITGA5, ARHGEF6, SLC3A2, CAST, COL1A2, ITGA1, PRKAR2B, AGRN, ARHGAP5, LGALS3BP, COL4A2, COL6A1, FHL2, COL4A3, CAV3, TENC1, RANBP9, ABI1, ITGB1BP1, JAM3, ADAM12, CSF2, TNN, COL23A1, LAMP3, UBC, EPS8, VCP",0,NA,0,"",0,"",0
"528",9270,"ITGB1BP1",916,"HighConf","Novel",NA,2,"ITGB1, LRP1",0,NA,0,"",0,"",0
"529",23421,"ITGB3BP",444,"MedConf","Novel",NA,20,"RANGAP1, CENPO, CENPP, RANBP2, KIF18A, CDCA8, RELA, RPS27A, BUB1B, PLK1, MIS12, SVIL, BIRC5, NUP43, CENPH, NCSTN, UBC, UBB, RAD21, NGFR",0,NA,0,"",0,"",0
"530",3700,"ITIH4",1223,"MedConf","Novel",NA,1,"DNAJC1",0,NA,0,"",0,"",0
"531",3704,"ITPA",615,"MedConf","Novel",NA,17,"PDE5A, GUCY2D, PDE1B, AMPD1, NT5C, PDE6H, PDE6A, POLD3, ENTPD4, POLE, GUCY1B3, TWISTNB, HPRT1, POLR2J, UBC, POLR2F, POLD4",0,NA,0,"",0,"",0
"532",50618,"ITSN2",847,"HighConf","Novel",NA,4,"CLTC, CDC42, EGFR, UBC",0,NA,0,"",0,"",0
"533",3712,"IVD",1067,"HighConf","Novel",NA,2,"HADHA, UBC",0,NA,0,"",0,"",0
"534",182,"JAG1",480,"HighConf","Novel","TNF signaling pathway, Notch signaling pathway",11,"DNM1, MPDZ, NOTCH4, POFUT1, NCSTN, RPS27A, UBC, MFNG, FBXW7, CALR, UBB",0,NA,0,"",0,"",0
"535",83700,"JAM3",1029,"MedConf","Novel","Leukocyte transendothelial migration",6,"PARD3, PPP2CB, ITGAM, MPDZ, UBC, ITGB1",0,NA,0,"",0,"",0
"536",3720,"JARID2",569,"MedConf","Novel",NA,7,"MTF2, EHMT2, HDAC2, NKX2-1, EZH1, SUZ12, EHMT1",0,NA,0,"",0,"",0
"537",8681,"JMJD7-PLA2G4B",734,"HighConf","Novel","MAPK signaling pathway, Ras signaling pathway, Ether lipid metabolism, Serotonergic synapse, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, PNPLA7, GNAI3, GNA11, GNAO1, PAFAH1B3",0,NA,0,"",0,"",0
"538",3725,"JUN",116,"HighConf","Novel","Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, cAMP signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Mitophagy - animal, T cell receptor signaling pathway, GnRH signaling pathway",75,"NCOA6, FBXW7, COPS6, UBE2I, ATF3, COPS5, KAT2B, HCFC1, TOP2A, TAF1, TAF4, TGFB2, TAF12, STAT1, CSNK2A2, IL12A, SMAD4, MED21, EPO, CREB1, COPS2, HNRNPM, EPAS1, ARNT, TSG101, BCL3, SPI1, MBD3, ERG, RUNX1, MAPK13, ARHGDIB, CLINT1, IRAK1, KAT7, CXCL8, MT2A, COL1A2, EGR1, EDN1, IL1B, IL1A, AFP, IL3, APLP2, PPP4C, IRF6, NOTCH4, COPS7A, HOXA9, IGFBP7, MAFB, HSD17B4, ASCC1, ELOF1, CSF2, MOK, SUMO3, SMARCE1, PRKD1, SP1, UBB, MSH2, IKBKB, GNB2L1, HDAC4, RBM39, RELA, BAG1, SYK, CHD4, PPP2CB, HDAC2, BCL6, UBC",0,NA,0,"",0,"",0
"539",3728,"JUP",423,"HighConf","Novel",NA,5,"CTNND1, GSK3A, CDH5, PKD1, DSG2",0,NA,0,"",0,"",0
"540",8997,"KALRN",658,"MedConf","Novel",NA,33,"AVPR1A, NMS, ARHGAP5, ARHGAP20, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, RHOF, GNRH2, ARHGAP9, ARHGAP15, CDC42, TACR3, ARHGAP32, ARHGDIB, A2M, EDN1, ARHGEF6, AGT, GNA11, TACR1, RHOV, ARHGEF3, SUMO3, GNA15, NMUR2, RHOB",0,NA,0,"",0,"",0
"541",3735,"KARS",454,"MedConf","Novel",NA,8,"GPX1, HMGCS1, CD37, RARS, UBC, RPL19, EEF1E1, UBB",0,NA,0,"",0,"",0
"542",8850,"KAT2B",174,"MedConf","Novel","Notch signaling pathway, Thyroid hormone signaling pathway",47,"IKBKAP, TAF1, TAF4, TAF11, TAF12, E2F3, NFYB, SMAD4, MED21, ASF1B, CDC25B, BUB1B, ING1, SIN3B, MBD3, TLE2, NFYC, TBPL2, ASF1A, NR4A1, HIST1H1B, SATB1, KAT7, IRF6, CNTN2, NOTCH4, KLF2, HMGN2, TACC3, MAP3K7, ESRRA, WDR5, PCNA, RBPJ, JUN, CHD4, UBC, SMAD1, SIN3A, SNW1, MTA2, RELA, BRCA2, HDAC4, SMARCE1, MED14, HDAC2",0,NA,0,"",0,"",0
"543",11143,"KAT7",540,"HighConf","Novel",NA,8,"GMNN, KAT2B, JUN, MORF4L1, YEATS4, HDAC4, UBC, PLK1",0,NA,0,"",0,"",0
"544",84078,"KBTBD7",517,"MedConf","Novel",NA,7,"NUP155, ERC1, ZNF24, BRSK2, UBC, EIF4B, UBXN1",0,NA,0,"",0,"",0
"545",3744,"KCNA10",719,"MedConf","Novel",NA,11,"KCNB2, APLP2, KCNH2, KCNQ1, KCNH7, KCNF1, POMP, KCNA2, KCNB1, KCNH5, KCNAB1",1,"POMP",0,"",0,"",1
"546",3737,"KCNA2",395,"MedConf","Novel",NA,13,"KCNB1, KCNAB1, KCNQ1, KCNH5, KCNF1, APLP2, KCNH7, KCNA10, CAMLG, KCNB2, RTN4, PTK2B, KCNH2",0,NA,0,"",0,"",0
"547",7881,"KCNAB1",587,"HighConf","Novel",NA,11,"KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, SRPK1, GNB2L1, KCNB1, KCNA2, KCNH2",0,NA,0,"",0,"",0
"548",3745,"KCNB1",466,"MedConf","Novel",NA,12,"PRKX, PRKAR2B, KCNAB1, KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, KCNH2, KCNA2, STX1A",0,NA,0,"",0,"",0
"549",9312,"KCNB2",1056,"HighConf","Novel",NA,9,"KCNH5, KCNH7, KCNH2, KCNB1, KCNF1, KCNAB1, KCNQ1, KCNA10, KCNA2",0,NA,0,"",0,"",0
"550",3753,"KCNE1",371,"MedConf","Novel","Adrenergic signaling in cardiomyocytes",3,"KCNH2, PRKX, KCNQ1",0,NA,0,"",0,"",0
"551",9992,"KCNE2",1055,"MedConf","Novel",NA,2,"KCNH2, KCNQ1",0,NA,0,"",0,"",0
"552",3754,"KCNF1",716,"MedConf","Novel",NA,10,"KCNH7, KCNA10, KCNB2, KCNB1, KCNAB1, KCNH2, KCNH5, KCNA2, KCNQ1, OPRM1",0,NA,0,"",0,"",0
"553",3757,"KCNH2",385,"MedConf","Novel",NA,18,"KCNA2, ERG, KCNB1, KCNAB1, KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, CAV3, KCNE2, KCNB2, CALR, YWHAH, DNAJA1, KCNE1, STUB1, UBC",0,NA,0,"",0,"",0
"554",27133,"KCNH5",715,"MedConf","Novel",NA,10,"KCNF1, KCNH7, KCNA10, KCNB2, KCNA2, UBC, KCNH2, KCNB1, KCNAB1, KCNQ1",0,NA,0,"",0,"",0
"555",90134,"KCNH7",718,"MedConf","Novel",NA,9,"KCNA10, KCNB2, KCNF1, KCNQ1, KCNH2, KCNB1, KCNH5, KCNA2, KCNAB1",0,NA,0,"",0,"",0
"556",3767,"KCNJ11",797,"MedConf","Novel","Insulin secretion",1,"ANK2",0,NA,0,"",0,"",0
"557",3784,"KCNQ1",714,"MedConf","Novel","Protein digestion and absorption, Adrenergic signaling in cardiomyocytes",13,"KCNH5, KCNF1, KCNH7, KCNA10, KCNE2, KCNB2, KCNA2, KCNE1, UBC, KCNH2, KCNAB1, PRKX, KCNB1",0,NA,0,"",0,"",0
"558",79734,"KCTD17",1035,"HighConf","Novel",NA,1,"EIF2AK2",0,NA,0,"",0,"",0
"559",54793,"KCTD9",984,"MedConf","Novel",NA,2,"PSMB2, UBC",1,"PSMB2",0,"",0,"",1
"560",22992,"KDM2A",801,"MedConf","Novel",NA,6,"HIST2H3C, UBC, BCL6, CDC34, RELA, HDAC2",0,NA,0,"",0,"",0
"561",9682,"KDM4A",885,"MedConf","Novel",NA,2,"POLE, UBC",0,NA,0,"",0,"",0
"562",7403,"KDM6A",874,"MedConf","Novel",NA,8,"OASL, WDR5, ASH2L, UBC, NCOA6, KLF4, ISG15, UBB",0,NA,0,"",0,"",0
"563",9933,"KIAA0020",248,"MedConf","Novel",NA,12,"NSUN6, RRP1, RPL7L1, RPL23A, RPF1, RPL4, RPL3, UBC, RPL27, NOP2, NIFK, RPL3L",0,NA,0,"",0,"",0
"564",57650,"KIAA1524",931,"MedConf","Novel",NA,3,"IK, UBC, STUB1",0,NA,0,"",0,"",0
"565",340533,"KIAA2022",1228,"MedConf","Novel",NA,2,"POLE, POLD3",0,NA,0,"",0,"",0
"566",81930,"KIF18A",542,"MedConf","Novel",NA,17,"CDCA8, KIF4A, PLK1, DYNC1H1, CENPH, CENPO, RAD21, BIRC5, BUB1B, POLB, RANBP2, SKA3, ITGB3BP, RANGAP1, CENPP, MIS12, NUP43",0,NA,0,"",0,"",0
"567",547,"KIF1A",969,"MedConf","Novel",NA,4,"PLSCR1, GIT1, PSMA3, UBC",1,"PSMA3",0,"",0,"",1
"568",24137,"KIF4A",1007,"MedConf","Novel",NA,7,"POLB, CLTA, SVIL, SKA3, BIRC5, KIF18A, UBC",0,NA,0,"",0,"",0
"569",3814,"KISS1",701,"HighConf","Novel",NA,20,"PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, AVPR1A, EDN1, GNA15, AGT, BDKRB1, GNA11, TACR3, KALRN, NMUR2, ADRBK1, NMS, TACR1",0,NA,0,"",0,"",0
