"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"523","SF3B1",106,"Novel","23451",-2.622,"Spliceosome","XAB2, SF3B2, SNRPD3, EFTUD2, SRSF1, SF3B6, PHF5A, HNRNPM, CCDC97, CDC5L, PLRG1, PRPF8, SNW1, MFAP1, UBC, NIFK, PPP1CA",17,"PPP1CA",1,NA,0,NA,0,"PPP1CA",1,NA,0,NA,0,1
"524","SF3B2",110,"Novel","10992",-1.293,"Spliceosome","SNRPD3, SF3B6, PHF5A, PLRG1, CDC5L, THOC1, SF3B1, PRPF8, MFAP1, UBC, XAB2, NDUFA1",12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"525","SF3B6",179,"Novel","51639",-2.09,NA,"PHF5A, CCDC97, UBC, SF3B1, MFAP1, SF3B2",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"526","SFN",40,"Novel","2810",-1.601,"Cell cycle","HDAC4, BRAF, RAF1, CDC25B, MDM4, UBC, EGFR",7,"RAF1, EGFR, BRAF",3,NA,0,NA,0,"RAF1, EGFR, BRAF",3,NA,0,NA,0,3
"527","SFPQ",411,"Novel","6421",-1.753,NA,"SIN3A, CDC5L, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"528","SH3GLB1",256,"Novel","51100",-1.536,"Endocytosis","PGAM2, SH3GLB2, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"529","SH3GLB2",605,"Novel","56904",-1.541,"Endocytosis","UBC, SH3GLB1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"530","SHC2",278,"Novel","25759",-1.001,"Chemokine signaling pathway ; Focal adhesion ; Bacterial invasion of epithelial cells ; Chronic myeloid leukemia ; Neurotrophin signaling pathway ; Natural killer cell mediated cytotoxicity ; VEGF signaling pathway","PTPN22, PDGFRB, VAV2",3,"VAV2, PDGFRB",2,NA,0,NA,0,"VAV2, PDGFRB",2,NA,0,NA,0,2
"531","SIM1",617,"Novel","6492",-1.839,NA,"ARNT",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"532","SIN3A",46,"Novel","25942",-1.064,NA,"MTA2, NFKB1, MORF4L1, PHF12, COPS2, ZBTB16, ING1, SFPQ, UBC, PSMC1, PSMC2, HDAC4, PSMD12, HDAC2",14,NA,0,"NFKB1",1,"NFKB1",1,NA,0,NA,0,NA,0,0
"533","SIN3B",433,"Novel","23309",-1.495,NA,"UBC, COPS2, HDAC2, PSMC2, PSMC1, MORF4L1, PSMD12, PHF12",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"534","SIRPB1",478,"Novel","10326",-1.495,"Osteoclast differentiation","IFNGR1",1,NA,0,"IFNGR1",1,NA,0,NA,0,NA,0,NA,0,0
"535","SLC2A1",597,"Novel","6513",-2.301,"Pathways in cancer ; Renal cell carcinoma","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"536","SLC9A1",523,"Regulation of actin cytoskeleton","6548",0.027,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"537","SMAD1",11,"Novel","4086",-3.022,NA,"PSMB4, SMAD3, SMAD2, MAPK1, SMAD4, YAP1, SMAD6, STUB1, UBC",9,"MAPK1",1,"MAPK1, SMAD3, SMAD2",3,"MAPK1",1,"MAPK1",1,NA,0,NA,0,1
"538","SMAD2",94,"Chagas disease (American trypanosomiasis)","4087",0.548,NA,"JUN, SNW1, KAT2B, SMAD4, TGFBR1, UBC, SMAD1, SP1, SMAD3",9,NA,0,"TGFBR1, SMAD3, JUN",3,"JUN",1,NA,0,NA,0,"JUN",1,1
"539","SMAD3",88,"Chagas disease (American trypanosomiasis)","4088",0.052,NA,"SP1, SMAD2, MAPK1, JUN, SNW1, FOS, KAT2B, AKT1, SMAD4, MAPK8, EPAS1, TGFBR1, RUNX1, ATF3, MAP3K7, MAX, UBC, SMAD1",18,"MAPK1",1,"TGFBR1, MAPK8, MAPK1, SMAD2, JUN, FOS, AKT1",7,"MAP3K7, MAPK8, MAPK1, JUN, FOS, AKT1",6,"MAPK1",1,NA,0,"MAP3K7, JUN",2,3
"540","SMAD4",183,"Novel","4089",-2.672,"Pathways in cancer ; Pancreatic cancer ; Cell cycle ; Chronic myeloid leukemia","THOC2, TGFBR1, SMAD6, SMAD3, COPS5, SP1, UBE2I, SMAD1, STUB1, APC, SMAD2, AKT1, UBC",13,"APC",1,"TGFBR1, SMAD3, SMAD2, AKT1",4,"AKT1",1,"APC",1,NA,0,NA,0,1
"541","SMAD6",485,"Novel","4091",-1.565,"Endocytosis","SMAD4, TGFBR1, BMPR1B, UBC, MAP3K7, SMAD1",6,NA,0,"TGFBR1",1,"MAP3K7",1,NA,0,NA,0,"MAP3K7",1,1
"542","SMARCA1",446,"Novel","6594",-4.956,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"543","SNRPC",333,"Novel","6631",-3.16,"Spliceosome","SNRPD3, RBM10, LUC7L, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"544","SNRPD3",111,"Novel","6634",-2.561,"Spliceosome","LUC7L, LSM4, EFTUD2, SNRPC, LSM6, SF3B2, PRPF8, UBC, PLRG1, CDC5L, MFAP1, SF3B1",12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"545","SNW1",105,"Novel","22938",-3.091,"Spliceosome","SF3B1, XAB2, EFTUD2, RAD21, CCDC94, SMAD2, MFAP1, PLRG1, PRPF8, CDC5L, UBC, RBPJ, SMAD3",13,NA,0,"SMAD3, SMAD2",2,NA,0,NA,0,NA,0,NA,0,0
"546","SNX9",279,"Novel","51429",-4.206,NA,"DNM1, UBC, CLTC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"547","SOS1",245,"Regulation of actin cytoskeleton","6654",-0.15,NA,"RRAS, CSF1R, HRAS, EPS8, UBC, CRK, CRKL, FGFR1, EGFR",9,"RRAS, HRAS, FGFR1, EGFR, CRKL, CRK",6,NA,0,NA,0,"RRAS, HRAS, FGFR1, EGFR, CRKL, CRK",6,NA,0,NA,0,6
"548","SOS2",514,"Regulation of actin cytoskeleton","6655",0.348,NA,"EGFR, VAV2",2,"VAV2, EGFR",2,NA,0,NA,0,"VAV2, EGFR",2,NA,0,NA,0,2
"549","SP1",90,"Novel","6667",-3.979,NA,"SMAD2, MAPK1, JUN, MAPK3, SMAD4, EPAS1, KLF4, EGR1, SMAD3, NFKB1, PSMC5, UBC, HDAC4, RELA, HDAC2",15,"MAPK3, MAPK1",2,"RELA, MAPK3, MAPK1, NFKB1, SMAD3, SMAD2, JUN",7,"RELA, MAPK3, MAPK1, NFKB1, JUN",5,"MAPK3, MAPK1",2,NA,0,"RELA, JUN",2,4
"550","SPAG4",585,"Novel","6676",-1.722,NA,"ACACB",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"551","SPATA25",549,"Novel","128497",-1.162,NA,"BCL2L1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"552","SPI1",414,"Novel","6688",-6.285,"Osteoclast differentiation ; Pathways in cancer","JUN",1,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"553","SPP1",560,"Toll-like receptor signaling pathway","6696",0.205,NA,"F2",1,"F2",1,NA,0,NA,0,"F2",1,NA,0,NA,0,1
"554","SRPK1",251,"Novel","6732",-2.576,NA,"PRPF38A, SRSF2, SRSF3, UBC, SRSF1",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"555","SRPK2",250,"Novel","6733",-1.379,NA,"PRPF38A, SRSF2, RBM39, ACIN1, SRSF3, SRSF1",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"556","SRRM1",346,"Novel","10250",-1.82,"RNA transport","CDC5L",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"557","SRSF1",177,"Novel","6426",-2.413,"Spliceosome","SRSF2, SRPK2, SRPK1, CLK1, NXF1, SF3B1, CDC5L, UBC",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"558","SRSF2",225,"Novel","6427",-1.046,"Spliceosome","SRPK2, SRPK1, SRSF1, UBC, PTMA, SRSF3, TRA2B",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"559","SRSF3",174,"Novel","6428",-1.779,"Spliceosome","TRA2B, SRSF2, SRPK2, SRPK1, PRPF38A, UBC",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"560","SSH1",407,"Regulation of actin cytoskeleton","54434",0.126,NA,"CFL1",1,"CFL1",1,NA,0,NA,0,"CFL1",1,NA,0,NA,0,1
"561","STAT1",185,"Toll-like receptor signaling pathway","6772",-2.313,"Toll-like receptor signaling pathway ; Toxoplasmosis ; Chemokine signaling pathway ; Leishmaniasis ; Hepatitis C ; Osteoclast differentiation ; Pathways in cancer ; Pancreatic cancer ; Jak-STAT signaling pathway","PDGFRB, PDGFRA, PTK2, IFNGR1, IFNAR2, IRF9, PTPN2, RELA, RPS27A, UBC, FOS, EIF2AK2, GNB2L1, EGFR, UBE2I",15,"PTK2, PDGFRB, PDGFRA, EGFR",4,"RELA, IFNGR1, FOS",3,"RELA, IFNAR2, FOS",3,"PTK2, PDGFRB, PDGFRA, EGFR",4,NA,0,"RELA",1,5
"562","STMN1",559,"Novel","3925",-1.063,"MAPK signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"563","STUB1",1,"Novel","10273",-2.446,NA,"VCP, UBB, TRAF6, SMAD1, PSMA3, EGFR, PARK2, RAF1, AKT1, SMAD4, UBE2V2, UBC",12,"RAF1, EGFR",2,"TRAF6, AKT1",2,"TRAF6, AKT1",2,"RAF1, EGFR",2,NA,0,NA,0,2
"564","STX18",367,"Novel","53407",-1.365,"Phagosome","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"565","SUMO3",16,"Novel","6612",-2.32,"RNA transport","NFKBIA, PCNA, FOS, UBE2I, PARP1, RANGAP1, TOP2A, USPL1, RANBP2, UBC",10,NA,0,"NFKBIA, FOS",2,"NFKBIA, FOS",2,NA,0,NA,0,NA,0,0
"566","SUN1",584,"Novel","23353",-2.029,NA,"UBC, ACACB",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"567","SUV39H1",140,"Novel","6839",-2.369,"Lysine degradation","RUNX1, EXOSC10, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"568","SUV39H2",633,"Novel","79723",-2.563,"Lysine degradation","EXOSC10",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"569","SUZ12",404,"Novel","23512",-1.059,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"570","SVIL",199,"Novel","6840",-1.186,NA,"MYH9, VCL",2,"VCL, MYH9",2,NA,0,NA,0,"VCL, MYH9",2,NA,0,NA,0,2
"571","SYK",147,"Novel","6850",-1.16,"Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Fc epsilon RI signaling pathway ; Natural killer cell mediated cytotoxicity","TLR4, CD3E, PTK2, ITGB2, HCLS1, LAT, TRAF6, UBC, VAV2, VAV1",10,"VAV2, VAV1, PTK2, ITGB2",4,"TRAF6, TLR4, CD3E",3,"TRAF6, TLR4",2,"VAV2, VAV1, PTK2, ITGB2",4,NA,0,"TLR4",1,5
"572","TAB1",393,"Toll-like receptor signaling pathway","10454",-0.118,NA,"TRAF6, MAP3K7, MAPK14, EGFR, UBC, MAPK11",6,"EGFR",1,"TRAF6, MAPK11, MAPK14",3,"TRAF6, MAP3K7, MAPK11, MAPK14",4,"EGFR",1,NA,0,"MAP3K7",1,2
"573","TACC3",587,"Novel","10460",-1.266,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"574","TAF1",209,"Novel","6872",-1.639,NA,"ASF1B, ASF1A, TBPL2, UBC, TAF12, JUN, RELA",7,NA,0,"RELA, JUN",2,"RELA, JUN",2,NA,0,NA,0,"RELA, JUN",2,2
"575","TAF12",153,"Novel","6883",-1.414,NA,"TAF1, TBPL2, JUN, KAT2B",4,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"576","TAOK3",342,"Novel","51347",-1.388,"MAPK signaling pathway","NFKBIA",1,NA,0,"NFKBIA",1,"NFKBIA",1,NA,0,NA,0,NA,0,0
"577","TBK1",55,"Toll-like receptor signaling pathway","29110",0.229,NA,"IKBKB, RELA, TRAF3, TICAM1, IRF3, UBC, NFKBIA",7,NA,0,"TICAM1, RELA, NFKBIA, IKBKB",4,"TICAM1, TRAF3, RELA, NFKBIA, IRF3, IKBKB",6,NA,0,NA,0,"TICAM1, RELA, IKBKB",3,3
"578","TBPL2",487,"Novel","387332",-1.576,NA,"TAF1, PCNA, TAF12",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"579","TCIRG1",337,"Novel","10312",-1.173,"Phagosome ; Rheumatoid arthritis ; Epithelial cell signaling in Helicobacter pylori infection","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"580","TGFB1",99,"Chagas disease (American trypanosomiasis)","7040",0.542,NA,"TGFBR2, TGFB2, TGFBR1, UBC",4,NA,0,"TGFBR2, TGFBR1, TGFB2",3,NA,0,NA,0,"TGFB2",1,NA,0,1
"581","TGFB2",181,"Chagas disease (American trypanosomiasis)","7042",-1.175,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toxoplasmosis ; Endocytosis ; Leishmaniasis ; Amoebiasis ; Osteoclast differentiation ; Pathways in cancer ; Rheumatoid arthritis ; Pancreatic cancer ; Cell cycle ; Malaria ; Chronic myeloid leukemia ; Renal cell carcinoma","TGFBR1, TGFB1, TGFBR2",3,NA,0,"TGFBR2, TGFBR1, TGFB1",3,NA,0,NA,0,NA,0,NA,0,0
"582","TGFB3",182,"Chagas disease (American trypanosomiasis)","7043",1.633,NA,"TGFBR1, TGFBR2",2,NA,0,"TGFBR2, TGFBR1",2,NA,0,NA,0,NA,0,NA,0,0
"583","TGFBR1",276,"Chagas disease (American trypanosomiasis)","7046",-0.432,NA,"SMAD6, MAP3K7, TGFB3, SMAD3, TGFB2, UBC, TGFB1, SMAD4, TGFBR2, SMAD2, TRAF6",11,NA,0,"TRAF6, TGFBR2, TGFB3, TGFB2, TGFB1, SMAD3, SMAD2",7,"TRAF6, MAP3K7",2,NA,0,"TGFB2",1,"MAP3K7",1,2
"584","TGFBR2",100,"Chagas disease (American trypanosomiasis)","7048",1.214,NA,"TGFB2, TGFB3, TGFBR1, TGFB1, UBC",5,NA,0,"TGFBR1, TGFB3, TGFB2, TGFB1",4,NA,0,NA,0,"TGFB2",1,NA,0,1
"585","THOC1",74,"Novel","9984",-1.849,"Spliceosome ; RNA transport","RRP9, SF3B2, USP13, THOC7, THOC2, SAP30BP, IK, RABGEF1",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"586","THOC2",207,"Novel","57187",-1.126,"Spliceosome ; RNA transport","MCM3AP, ZMYM3, THOC7, THOC1, POLDIP3, UBC, SMAD4",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"587","THOC7",196,"Novel","80145",-1.102,"RNA transport","THOC2, UBC, USP13, THOC1",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"588","THOP1",590,"Novel","7064",-2.396,"African trypanosomiasis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"589","TIAM1",614,"Regulation of actin cytoskeleton","7074",0.815,NA,"RAC1, PARD3",2,"RAC1",1,NA,0,"RAC1",1,"RAC1",1,NA,0,NA,0,1
"590","TICAM1",239,"Toll-like receptor signaling pathway","148022",-1.207,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Hepatitis C","TLR3, UBC, TBK1, TLR4, TRAF3, TRAF6, RIPK1",7,NA,0,"TRAF6, TLR4",2,"TBK1, RIPK1, TRAF6, TRAF3, TLR4, TLR3",6,NA,0,NA,0,"TLR4, RIPK1",2,2
"591","TIRAP",286,"Toll-like receptor signaling pathway","114609",-5.219,"Toll-like receptor signaling pathway","TLR2, TLR4, ARAF, MYD88, UBC, MAP3K7, TRAF6",7,"ARAF",1,"TRAF6, TLR4, TLR2, MYD88",4,"TRAF6, TLR4, TLR2, MAP3K7, MYD88",5,"ARAF",1,NA,0,"TLR4, TLR2, MYD88, MAP3K7",4,5
"592","TLR2",516,"Toll-like receptor signaling pathway","7097",-1.878,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Amoebiasis ; Phagosome ; Rheumatoid arthritis ; Malaria","MYD88, EGFR, CXCR4, CD14, TIRAP",5,"EGFR, CD14",2,"MYD88",1,"TIRAP, MYD88, CD14",3,"EGFR, CD14",2,NA,0,"TIRAP, MYD88, CD14",3,5
"593","TLR3",429,"Toll-like receptor signaling pathway","7098",0.346,NA,"TRAF6, MAP3K7, MAP2K6, TICAM1",4,NA,0,"TICAM1, TRAF6",2,"TICAM1, TRAF6, MAP3K7, MAP2K6",4,NA,0,NA,0,"TICAM1, MAP3K7, MAP2K6",3,3
"594","TLR4",217,"Toll-like receptor signaling pathway","7099",-8.309,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Amoebiasis ; Phagosome ; Rheumatoid arthritis ; Malaria ; Pathogenic Escherichia coli infection","TICAM1, MYD88, TIRAP, LY96, MAP3K7, TRAF3, UBC, TRAF6, SYK",9,NA,0,"TICAM1, TRAF6, MYD88",3,"TICAM1, TIRAP, LY96, TRAF6, TRAF3, MAP3K7, MYD88",7,NA,0,NA,0,"TIRAP, TICAM1, MYD88, MAP3K7, LY96",5,5
"595","TLR7",639,"Toll-like receptor signaling pathway","51284",0.106,NA,"MYD88",1,NA,0,"MYD88",1,"MYD88",1,NA,0,NA,0,"MYD88",1,1
"596","TLR9",638,"Toll-like receptor signaling pathway","54106",1.974,NA,"MYD88",1,NA,0,"MYD88",1,"MYD88",1,NA,0,NA,0,"MYD88",1,1
"597","TNFRSF11A",426,"Novel","8792",-1.855,"Cytokine-cytokine receptor interaction ; Osteoclast differentiation ; Rheumatoid arthritis","TRAF6, TRAF3",2,NA,0,"TRAF6",1,"TRAF6, TRAF3",2,NA,0,NA,0,NA,0,0
"598","TNFRSF1A",381,"Chagas disease (American trypanosomiasis)","7132",-2.385,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toxoplasmosis ; Hepatitis C ; Osteoclast differentiation ; Apoptosis ; Amyotrophic lateral sclerosis (ALS)","RIPK1, FADD, FASLG, IKBKB, MAP3K7, PSMD2, UBC, TRAF3, CASP8, CHUK",10,NA,0,"FADD, IKBKB, CHUK, CASP8, FASLG",5,"FADD, RIPK1, TRAF3, MAP3K7, IKBKB, CHUK, CASP8",7,NA,0,NA,0,"RIPK1, MAP3K7, IKBKB",3,3
"599","TNFRSF4",425,"Novel","7293",-1.893,"Cytokine-cytokine receptor interaction","TRAF3",1,NA,0,NA,0,"TRAF3",1,NA,0,NA,0,NA,0,0
"600","TNFRSF8",369,"Novel","943",-1.066,"Cytokine-cytokine receptor interaction","TRAF3",1,NA,0,NA,0,"TRAF3",1,NA,0,NA,0,NA,0,0
"601","TNFRSF9",417,"Novel","3604",-1.111,"Cytokine-cytokine receptor interaction","TRAF3",1,NA,0,NA,0,"TRAF3",1,NA,0,NA,0,NA,0,0
"602","TOLLIP",603,"Toll-like receptor signaling pathway","54472",-1.834,"Toll-like receptor signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"603","TOP2A",321,"Novel","7153",-1.214,NA,"SETMAR, UBC, CSNK2A2, COPS5, SUMO3, CDC5L",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"604","TRA2B",176,"Novel","6434",-1.397,"Spliceosome","SRSF2, UBC, SRSF3",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"605","TRAF3",193,"Toll-like receptor signaling pathway","7187",-0.541,NA,"CD40, TLR4, TICAM1, MYD88, TNFRSF8, TNFRSF1A, TNFRSF9, TNFRSF4, TNFRSF11A, RPS27A, UBC, TBK1",12,NA,0,"TICAM1, TNFRSF1A, TLR4, MYD88",4,"TICAM1, TBK1, TLR4, MYD88, CD40",5,NA,0,"TNFRSF1A",1,"TLR4, TICAM1, MYD88",3,4
"606","TRAF3IP3",289,"Novel","80342",-1.165,NA,"DYNLL1, PPP2R1B, PPP2CA, PPP2R1A",4,NA,0,"PPP2R1B, PPP2R1A, PPP2CA",3,NA,0,NA,0,NA,0,NA,0,0
"607","TRAF6",5,"Toll-like receptor signaling pathway","7189",0.052,NA,"RPS27A, CASP8, IKBKB, MAP3K7, SYK, AKT1, CD40, TLR4, TICAM1, MYD88, TGFBR1, TIRAP, NGFR, MAP3K3, TAB1, TNFRSF11A, CYLD, TLR3, IRF7, FHL2, STUB1, UBC",22,NA,0,"TICAM1, TLR4, TGFBR1, MYD88, IKBKB, CASP8, AKT1",7,"TICAM1, TIRAP, TAB1, TLR4, TLR3, MAP3K7, MYD88, IRF7, IKBKB, CD40, CASP8, AKT1",12,NA,0,NA,0,"TLR4, TIRAP, TICAM1, MYD88, MAP3K7, IKBKB",6,6
"608","TSG101",247,"Novel","7251",-1.484,"Endocytosis","VPS37C, MVB12B, MVB12A, UBC, VPS36, UBB",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"609","TUBA1A",180,"Novel","7846",-2.178,"Phagosome ; Gap junction ; Pathogenic Escherichia coli infection","TUBA4A, CYLD, UBC, USP32, EGFR",5,"EGFR",1,NA,0,NA,0,"EGFR",1,NA,0,NA,0,1
"610","TUBA4A",360,"Novel","7277",-1.214,"Phagosome ; Gap junction ; Pathogenic Escherichia coli infection","TUBA1A, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"611","UBB",3,"Novel","7314",-3.841,NA,"MSH2, PSMD2, PSMB2, PSMD3, PSMC1, PSMC2, RHOA, EGFR, PCNA, GNB2L1, RPS2, FBXW7, ACACB, TSG101, YARS, PSMA4, RABGEF1, PGAM2, STUB1, VCP, UBC",21,"EGFR, RHOA",2,NA,0,NA,0,"EGFR, RHOA",2,NA,0,NA,0,2
